Gene	logFC	logCPM	PValue	FDR
Sptb	0.225136032	7.227484278	0.000295754	0.009511975
Gnb4	-0.182543383	4.702799548	0.000305553	0.009782392
Tyro3	-0.173827232	6.555881924	0.00030581	0.009782392
Dleu7	-0.435752442	1.114792676	0.000306241	0.009782392
Nucb2	-0.232702007	4.159998346	0.000307255	0.009792632
Zfp608	0.272554846	7.140929527	0.0003083	0.009793183
Zbbx	-0.310760453	3.497906844	0.00030866	0.009793183
Soga1	-0.14438022	6.189272761	0.000310086	0.009805292
Greb1	0.42667993	2.30657834	0.00031043	0.009805292
Mfsd7b	-0.150339701	5.341915414	0.000314795	0.00992096
Wwc1	-0.187474316	6.897709847	0.000316488	0.009936099
Thra	-0.225143483	7.31794573	0.000316683	0.009936099
Kcnd1	-0.310661169	2.417683065	0.000325376	0.010186217
Arrb2	-0.264754936	3.107648974	0.000330299	0.010317455
Zfp488	-0.297226165	1.994641588	0.000332728	0.0103704
Tmem178b	-0.275401107	7.075530392	0.000335187	0.010424022
Sstr1	-0.341933827	3.193044753	0.000338941	0.0105176
Ptprs	-0.140036088	8.322946752	0.000346298	0.010720968
Sntb2	0.173041624	6.605463617	0.000347278	0.010720968
Arhgap10	0.254629812	7.227841159	0.000347773	0.010720968
Magi1	0.204948284	8.741087429	0.000366212	0.011264796
Flt3	0.237103438	4.039516077	0.000368723	0.011317405
Plekha2	0.248582991	4.648488768	0.000372591	0.011396614
Traf6	0.15166829	4.736952144	0.000372918	0.011396614
Unc119	-0.344931477	2.403447068	0.000377754	0.011505385
Cacna1b	-0.196334886	8.220185394	0.000378107	0.011505385
Trabd2b	0.289493555	5.408033046	0.000382247	0.011584616
Abca5	0.169686467	7.095677649	0.000382352	0.011584616
Tmc1	-0.534211528	0.70183624	0.000383792	0.011603343
Gpd1	-0.269410183	3.945172648	0.000385767	0.011638132
Zfp945	-0.16557183	5.379773172	0.000389551	0.011727229
Cbx7	0.166394649	4.927106412	0.000393209	0.011812168
Lrrc8d	0.197255619	6.376515754	0.000398102	0.011933759
Rhoq	0.162361766	5.600047995	0.000407502	0.012189663
Zfp52	-0.215382719	3.59951918	0.000410171	0.012235189
Osbpl3	0.235436675	7.307509641	0.000410757	0.012235189
Mgmt	0.359480092	2.521833806	0.000411654	0.012236093
Zfp92	-0.347716504	1.903388936	0.000414238	0.012287043
Fxn	0.261852371	2.50202603	0.000417993	0.012372419
Btbd16	-0.561045466	0.337113254	0.000422332	0.012474712
Kif23	-0.368109839	1.314492241	0.000432665	0.012753218
Dhx33	-0.151208563	5.066772978	0.000437604	0.012856875
Arhgap33	-0.271398034	5.39173396	0.000438002	0.012856875
Pla2g4e	-0.210204053	4.770895646	0.000439786	0.012882457
Efna3	-0.326390333	3.022808245	0.000443338	0.012959591
Slc8a2	-0.17385618	6.790143511	0.000456384	0.013313408
Grk5	-0.174256072	5.670059016	0.00045841	0.013344939
Ccdc187	-0.324791756	2.827821764	0.000459899	0.013360717
Zc3h6	0.218193438	5.747527833	0.000461341	0.013375097
Dock5	0.210284534	5.228254107	0.0004623	0.013375432
Cacnb1	-0.171665754	5.652001501	0.000464537	0.013412677
Papss2	0.317793883	2.837196214	0.000467111	0.013459478
Ace	-0.368983289	2.289708564	0.000471382	0.013554864
Tmem200b	0.414239022	1.440541753	0.000476736	0.013680977
Neu4	-0.3570714	2.325681738	0.000478907	0.013715402
Col6a2	0.292460265	2.807954585	0.000484402	0.013844687
Arhgdig	-0.357990915	2.351005054	0.000485716	0.013854181
Fgf5	0.252934105	3.109123493	0.00048721	0.013868795
Tyms	-0.394146139	1.913616419	0.000492354	0.013987009
Doc2b	-0.195459033	4.360776615	0.00050004	0.014176829
Ptgs2	0.544671578	3.575188208	0.000503466	0.01422015
Map3k1	0.292990929	5.884614088	0.000503582	0.01422015
Tmem2	0.173292999	5.694588711	0.000504633	0.014221372
Tspan18	-0.282252735	3.702175011	0.000511645	0.014384971
Tmem56	0.152204889	6.014599124	0.000512475	0.014384971
Shisa4	-0.221685274	4.160525939	0.000513556	0.014386689
Lrrc48	-0.191631856	3.983769845	0.000520269	0.014519875
Chd3	-0.238982536	8.143401222	0.000520367	0.014519875
Vstm2a	-0.182915974	6.215504416	0.000524317	0.014601234
Ehd1	-0.172708643	4.504765342	0.000526455	0.014631923
Srebf1	0.182743583	5.346652029	0.000527659	0.014636584
Myo19	-0.223794405	3.687090579	0.000528948	0.014643558
Xkr4	-0.282572337	9.984707179	0.000533165	0.014731411
1300002E11Rik	0.178022197	4.495580484	0.00054541	0.015040321
Skida1	0.308747158	2.196129839	0.000550852	0.015160788
Spry2	0.25732612	5.308699087	0.000558554	0.015342849
Igdcc3	-0.256876643	2.407775318	0.000561074	0.015382133
Gab3	-0.268919498	3.691516419	0.000563755	0.015425692
Ankrd13b	-0.164816958	5.18850681	0.000571178	0.015598562
Fam234b	0.167189104	6.651037931	0.000576916	0.015723227
Stx3	-0.164994372	5.438531367	0.00057797	0.015723227
Ier5	0.292674631	4.733444989	0.000585761	0.015851132
Tsix	-0.541606789	0.153123795	0.000586582	0.015851132
Churc1	0.21454645	3.753812139	0.000586886	0.015851132
Rpl10a	-0.246257346	3.391559399	0.000587162	0.015851132
Casq2	0.400878427	2.114441412	0.000590198	0.015902677
Neat1	0.216258782	6.048511449	0.000593114	0.015950816
Kcna1	0.192676555	7.016824762	0.000600845	0.016128006
Tmem106c	0.26570946	2.456339377	0.000603232	0.016155525
Dusp4	0.381390773	3.806426074	0.000604681	0.016155525
Ptprf	-0.131700336	6.170183523	0.000605303	0.016155525
Sema3a	0.209521308	6.313301567	0.000606771	0.016164143
Cgref1	-0.380915739	1.925935071	0.000609141	0.016196734
Syt2	0.22192085	3.812801235	0.000610364	0.016198744
Dcbld1	-0.17364215	4.328103935	0.000617316	0.016352493
Raph1	-0.179934868	7.227401466	0.000619352	0.016357659
A730017C20Rik	0.261764582	4.699442521	0.000619828	0.016357659
Wdr78	-0.152423657	5.887196039	0.000632314	0.016625495
Sh3bgrl2	0.312471652	5.075888314	0.000632332	0.016625495
Slit1	0.156779463	6.793166297	0.000636937	0.016715445
Traip	-0.309036564	4.307463921	0.000644561	0.016879407
Ppargc1a	0.187636754	6.728856559	0.000645575	0.016879407
Cthrc1	0.290533136	2.893866234	0.000647683	0.016903203
Tbc1d1	0.198286951	6.537530907	0.000649457	0.016918246
Ece2	-0.240844088	3.796415141	0.000651789	0.016947725
Zfp57	-0.365938303	2.525821856	0.000656001	0.017025891
Sec14l2	-0.168005823	4.35698664	0.00066391	0.017199525
Tgfbr2	0.225209103	5.136411088	0.000669942	0.017324021
Trim67	-0.274143034	2.281941246	0.000681231	0.017583726
Nova1	0.165477913	7.48519441	0.000685948	0.017641846
Pacs1	-0.158938787	6.360167035	0.000685982	0.017641846
Slc25a13	0.218944618	4.981675264	0.000692801	0.017780641
Cpne6	-0.249713639	4.82039021	0.000693897	0.017780641
Zdhhc22	-0.287677255	3.339929279	0.000696234	0.017808204
Mfsd2a	-0.233365809	3.882552405	0.000698024	0.017821697
Cntn6	-0.178266728	7.49547438	0.000704614	0.017935205
Cry1	0.249376317	4.789039305	0.00070501	0.017935205
Sypl	0.149837431	6.050712752	0.0007183	0.018240426
Zmym3	-0.148872308	5.309947226	0.000722463	0.018313213
Zyx	-0.216191523	3.449202698	0.0007256	0.01835975
Pkhd1	-0.528859874	0.185589848	0.000727348	0.018371072
Catsperg1	-0.596638413	0.550944364	0.00073431	0.018512271
Pvalb	0.348286332	2.442477828	0.000735561	0.018512271
Dclre1a	0.208007203	3.323497829	0.000738716	0.018558605
Brd9	-0.156780877	5.717508791	0.000748644	0.018766308
Prickle2	-0.173836268	9.359521034	0.000749642	0.018766308
Oprl1	-0.195790126	4.466333607	0.000751791	0.018786785
Tmod1	0.174182849	6.456809379	0.000753137	0.018787175
Mxd4	-0.215966382	5.420118556	0.000755751	0.018815102
Eif2s3x	0.175538657	3.960351588	0.000756922	0.018815102
Scpep1	0.192866888	3.878968174	0.000764656	0.018941175
Cacnb3	-0.260370488	5.644733126	0.000764677	0.018941175
Galnt3	-0.259557242	3.040049817	0.000773937	0.01913698
4933427D14Rik	-0.158621773	6.199029644	0.000777797	0.0191988
Cyp11a1	-0.44813121	1.130799622	0.00078236	0.019277736
A830009L08Rik	0.257648239	2.670109851	0.000789228	0.019413087
Epb41l4b	0.181644992	5.658039765	0.000793882	0.019487254
Adck4	-0.171860356	4.30496406	0.000795004	0.019487254
Ccdc129	-0.408598838	1.721046613	0.00080324	0.019649896
Rhoj	0.270555717	3.797207995	0.000804422	0.019649896
Bcar1	-0.186745423	6.157204493	0.000807452	0.019689835
Usp43	-0.298059643	2.732121816	0.00080896	0.019692605
Nfkbiz	0.163819128	4.22058164	0.000814812	0.019800904
Cbln2	0.292164505	4.074156522	0.00081761	0.019834779
Fam134b	0.173453899	6.623030312	0.000821674	0.019873033
Cnr1	0.178732137	7.609157123	0.000822002	0.019873033
Cys1	-0.335223847	3.374440885	0.000832114	0.020083095
Klhdc8b	-0.266231477	2.838064328	0.00083926	0.02022101
Mmgt2	0.265128103	2.731342756	0.000876862	0.021075658
Klf8	-0.215737557	4.981189162	0.000877717	0.021075658
Prkca	0.252965688	8.883392487	0.000881525	0.021131157
Zfp395	0.234392049	3.654471772	0.000892286	0.021352864
Olfm3	0.215874197	7.171237299	0.000896169	0.02140949
Pdia4	-0.242679534	4.651034313	0.000918741	0.021911663
Adamts2	-0.242584706	4.829552953	0.000924093	0.022002136
Ripk1	-0.194080175	4.331877452	0.000927523	0.022007029
Pmp22	0.251576789	3.432409968	0.000928206	0.022007029
Asph	0.168350931	7.480051587	0.000929831	0.022007029
Stmn2	-0.146701286	6.592326394	0.000930533	0.022007029
Ppp2r5a	0.138015148	6.525672691	0.000938204	0.022132671
Raver2	-0.188696859	6.052895825	0.000938981	0.022132671
Il16	-0.285632216	3.150163705	0.000943545	0.022203197
Gpr17	-0.319196953	4.064829884	0.000960752	0.022570477
Olfr1033	-0.507250163	0.265336032	0.00096922	0.022731579
Pqlc3	-0.542835008	0.208678869	0.000987029	0.023110889
Notch2	0.172392902	6.425751298	0.000989573	0.023123158
Crispld2	0.354625731	1.48391808	0.000990829	0.023123158
Zfp105	0.304649171	2.139155837	0.000994531	0.023171266
Sfxn3	-0.171939361	5.053670813	0.001000885	0.023280881
Wdr35	-0.143467857	5.243053231	0.001005154	0.023341721
Ralb	0.193983307	4.061936276	0.001010308	0.023422889
Bmp4	-0.526149333	0.415549848	0.001012088	0.023425695
Dnah9	-0.201927032	5.757588977	0.001018766	0.023541675
Vstm5	-0.253075806	4.023967286	0.001021239	0.023560262
Bmp3	0.306547172	3.994551136	0.001025173	0.02361243
Egln3	0.349261032	2.343864954	0.001039426	0.02390171
Lrp4	-0.188018262	5.435164312	0.001047586	0.024028736
Ctxn1	-0.27739294	4.852862855	0.001048353	0.024028736
2610035D17Rik	0.204398017	6.684318504	0.001068221	0.024416003
Kcna3	-0.223183597	2.908803219	0.00106882	0.024416003
Fam189a2	0.188376411	3.929093407	0.001072772	0.024416003
Ccdc157	-0.165396477	4.418495875	0.001072994	0.024416003
Pkn1	-0.135749394	5.363345971	0.001073896	0.024416003
Ccdc39	-0.175546993	4.975660985	0.001088022	0.024697408
Klf5	0.219594447	3.788550232	0.001092342	0.024755656
Sprn	-0.190769602	5.506247164	0.001095459	0.024786523
Ccdc30	-0.204725316	5.82266193	0.001105088	0.024926396
Mir124-2hg	0.192915435	6.628536989	0.001105172	0.024926396
Mageb18	-0.45391964	0.653566547	0.001120982	0.025235347
Igf2	-0.389958283	3.264441905	0.001122445	0.025235347
Cntnap5b	-0.229501311	7.5520807	0.001133434	0.025441909
Gbp2	0.390021957	1.485455832	0.001136029	0.025459679
Lrriq1	-0.22626374	4.179121137	0.00113851	0.025474838
Slco4c1	-0.257284182	3.744359896	0.001147252	0.025629818
Terc	-0.514930938	0.770604484	0.001153921	0.025734428
D630041G03Rik	-0.290687621	2.077381295	0.00115558	0.025734428
Zfp697	-0.142115761	5.615457814	0.001160257	0.025797912
Capn5	-0.164467044	4.51599745	0.001164231	0.025845556
Plpp1	0.148375559	4.81586472	0.001167298	0.025851278
Elmo1	0.202992493	8.769121102	0.001169353	0.025851278
Lrrc20	0.20484506	4.831189098	0.001169981	0.025851278
Vegfa	0.236165912	5.566851314	0.001172645	0.025869652
Inpp5f	0.120353828	6.614647743	0.001186698	0.02613882
Auh	0.157451555	6.515268787	0.001190641	0.026184825
9330175M20Rik	0.313795064	2.074254764	0.001216489	0.02671168
Tuba8	0.439901992	2.536466973	0.001241399	0.027216335
1110012L19Rik	-0.41630718	0.90100991	0.001245068	0.027254446
Smim19	0.207026627	3.738334802	0.001256803	0.027468735
Ly6h	-0.276802175	4.63109011	0.001262952	0.027523783
Slc22a15	-0.172608495	4.454926902	0.001263221	0.027523783
Caskin1	-0.159972009	6.164541214	0.00126772	0.027579258
Zbtb46	-0.176780282	4.71459772	0.00127637	0.027715196
Rims3	0.167619185	4.549198076	0.001277895	0.027715196
Fign	0.223469329	5.63627208	0.001283088	0.027785147
Zdhhc21	0.15735665	7.002908065	0.001313296	0.028385067
Nap1l5	0.324556713	5.398627227	0.001314812	0.028385067
Shank2	-0.167962696	8.281479786	0.001329354	0.028655186
Rnf182	0.179022082	4.725881497	0.001338749	0.028813725
Ebf4	-0.196677952	4.208038087	0.001348276	0.028974602
Kcnk10	-0.190037067	5.657203168	0.00135988	0.029179551
Cd34	-0.213025163	4.856958521	0.001364367	0.029231403
Reck	0.179056366	5.641702894	0.001371568	0.029341161
Zbtb7c	0.234134795	5.257819239	0.001398475	0.02987151
Fgfr2	0.174816307	6.49240462	0.001401821	0.029897756
Creb3l2	0.162278978	5.014333074	0.001404227	0.0298988
9230110C19Rik	-0.175097488	4.735906383	0.001406105	0.0298988
Sertad2	0.181399316	6.181133743	0.001436087	0.030490401
Spns2	-0.144074821	6.193302905	0.001464117	0.03099486
Slc20a2	0.159689439	6.448465304	0.001464238	0.03099486
Enpep	0.335868011	2.040093725	0.001475612	0.031188861
Kcp	-0.575838899	0.825937979	0.001480914	0.031254144
Esr2	0.491871237	0.749027838	0.001498837	0.031585185
Dzip1	0.136473674	6.193540245	0.001506326	0.031695699
P2ry1	-0.435815415	1.733968214	0.001533861	0.03222706
Kazn	0.17510859	6.616345277	0.001541804	0.032345807
Sptlc3	-0.653666599	0.216891227	0.001546314	0.032377138
Rgs19	-0.239881504	2.740363746	0.001548989	0.032377138
Chst8	0.192667276	4.983143356	0.001550177	0.032377138
Pter	-0.296513806	2.369105189	0.001563977	0.032617128
Atp2b3	-0.124000298	6.775301751	0.001575107	0.032800785
Slc38a1	0.153929063	7.073495424	0.001588874	0.033038748
Shisa2	0.415963825	1.280804797	0.001626741	0.033776411
Egfem1	-0.256392773	8.913627862	0.001629137	0.033776486
Gm10865	0.397143914	0.868263666	0.001645662	0.034069056
Adra1d	0.161158792	4.433246145	0.001661514	0.034334112
Noc4l	-0.257145114	2.047930932	0.001663328	0.034334112
Sept6	-0.133268011	5.351238367	0.0016769	0.034563716
Flna	-0.18163765	5.998609953	0.001694469	0.034874932
Sv2c	0.216084059	5.995261864	0.001707247	0.035086788
Dusp18	-0.229124772	3.391692358	0.001710891	0.03511057
E130008D07Rik	-0.338645821	1.664207175	0.001719848	0.035243155
Klf11	0.253624749	3.006082731	0.001729094	0.035381275
Qtrt1	-0.19550069	3.221463784	0.001743269	0.035602616
Hvcn1	0.373740572	1.001554368	0.001744954	0.035602616
E130102H24Rik	0.141972794	5.423931124	0.001751634	0.035687335
2900011O08Rik	-0.162712233	6.830856	0.001768122	0.035971337
Fhit	-0.278285516	7.00683574	0.001784213	0.03624648
Zfp189	-0.25798492	3.624363138	0.001792659	0.036365732
Rps6kl1	-0.161368027	4.561650132	0.001801694	0.036496575
Lrrc3	-0.293546655	2.073058265	0.001819729	0.036809112
Elovl7	0.182848264	5.29728201	0.001825271	0.036868394
Ybx2	-0.469902699	0.650003983	0.001832138	0.036954226
Capn3	-0.283694447	2.171723451	0.001839686	0.037053531
Pcgf5	0.166063023	5.614829312	0.00184726	0.037153077
Pde1c	0.221971905	6.146353814	0.00185226	0.037200661
Nrip1	0.126742415	6.523922985	0.001858464	0.037227919
Syt12	0.182346801	4.659528467	0.001859679	0.037227919
Plch2	0.17852548	5.230689959	0.001861528	0.037227919
Col6a3	-0.269510007	1.998933077	0.001870252	0.037349481
Rara	-0.215272673	3.55959995	0.001880373	0.03749856
Eepd1	0.221416939	5.711542062	0.001915235	0.03812082
Lingo3	-0.207362119	4.990602665	0.001919606	0.03812082
Rasl12	0.379374796	1.95382478	0.001919676	0.03812082
Ikzf4	-0.234464387	2.973323463	0.001935507	0.038381211
Ttll3	-0.194131824	4.224216454	0.001951251	0.038639154
Dhrs13	-0.319636051	1.506487418	0.001958467	0.038678111
Lrrc32	0.288221643	1.828093516	0.001958697	0.038678111
Cep83os	0.163760378	4.492238884	0.001989291	0.039211912
Mpp4	-0.348825216	1.816484933	0.001991284	0.039211912
Cacna1h	-0.156821732	6.106172064	0.001998881	0.039289853
9830166K06Rik	-0.378338913	1.515865209	0.002000808	0.039289853
Zfp831	-0.214997389	5.570992777	0.002005469	0.039326698
Dpysl5	-0.175832284	5.337998831	0.002033935	0.039814263
Micall2	0.357182132	1.607038951	0.002036878	0.039814263
Fbln1	-0.299962752	2.915939506	0.002038793	0.039814263
Chia1	-0.442206506	0.699693265	0.002069772	0.04036342
Ldb3	-0.253491535	3.36491098	0.00207395	0.0403891
Dse	-0.144291091	4.339904726	0.002081834	0.040457167
Gm973	0.210045386	4.635921028	0.002090514	0.040457167
Phlpp2	-0.123908669	6.360493678	0.002090557	0.040457167
Alms1	-0.141599369	6.13914194	0.002090747	0.040457167
5330434G04Rik	0.165006137	5.741252496	0.002091772	0.040457167
Ppp1r18	-0.323412239	1.760395672	0.002096254	0.040488393
March3	0.218700829	5.440095523	0.002118821	0.040856408
Frmd6	0.195052185	7.094306472	0.002121095	0.040856408
Pde6d	-0.145195985	4.976832236	0.002127371	0.040901396
Gca	0.136015897	4.806485225	0.002130812	0.040901396
Tigd2	-0.168491849	3.814356338	0.002136541	0.040901396
Pla2g5	-0.459220545	0.979547225	0.002136857	0.040901396
Wnt2	-0.248282368	2.484137087	0.002137916	0.040901396
Lamtor3	0.135435078	5.005125204	0.002148023	0.041039158
Appl2	0.127186562	6.795854781	0.002162186	0.04125393
Snap23	-0.13924322	5.528763955	0.002171648	0.041378541
Tro	-0.155861419	6.36997864	0.002176235	0.041388702
Tmem38a	-0.141491227	5.842888906	0.002178044	0.041388702
Rabggtb	0.173035868	4.145659393	0.002181076	0.041390613
Slc16a14	-0.252270447	3.532356501	0.002203025	0.04169777
Abcg4	-0.160549861	4.526228227	0.002203169	0.04169777
Tmprss7	-0.280389031	1.627994228	0.002207044	0.041715207
Fosl2	0.360721337	5.741994569	0.002249855	0.042467513
Slc4a2	-0.202348306	3.812082306	0.002252977	0.042469672
Mmp15	-0.242686993	3.27176663	0.002262003	0.042582955
Cgn	-0.318030746	1.356279677	0.002272514	0.042723877
Tspan9	0.169124246	6.116057549	0.002286452	0.042928745
Zfp467	-0.174321682	4.071459085	0.002298045	0.043074772
Gpt2	-0.140016641	5.916925992	0.002300331	0.043074772
Cab39l	0.153466566	5.529780377	0.002309385	0.043187036
Mboat1	0.251091605	3.634255829	0.002332225	0.04355646
Mybpc1	0.354495223	2.031847767	0.002340066	0.043616227
Smpdl3b	-0.329558927	1.647557582	0.002341603	0.043616227
Mfsd4a	-0.15122048	5.399114227	0.002357979	0.043863379
Erbb3	-0.290774152	2.864034022	0.002370755	0.04404302
B4galt2	-0.196872057	4.824428379	0.002376404	0.044087155
Gm10432	-0.368911947	1.309062331	0.002379376	0.044087155
Gdpd5	0.210126649	5.788194966	0.002401024	0.044402509
C4b	0.262541106	3.647371683	0.002402686	0.044402509
Nts	-0.48027379	0.772900902	0.002412665	0.044528645
Tbccd1	-0.15997568	4.540778175	0.002426184	0.044701877
Adamts10	-0.196936092	4.131416489	0.002428383	0.044701877
Nmnat3	0.236362189	3.775359836	0.00243243	0.044718065
Zfp811	-0.267552579	3.313464418	0.002464711	0.045217559
Reep3	0.125250925	5.92693274	0.002466005	0.045217559
Glra2	-0.176976229	5.023114653	0.002511464	0.045991397
Tacc3	-0.403676223	1.017887124	0.002525903	0.046195888
Phb2	-0.182749831	4.94141587	0.002543051	0.046449345
E330009J07Rik	-0.147761953	5.506623154	0.002551295	0.04653971
Col13a1	-0.475115991	0.580689064	0.002568514	0.04679336
Efcc1	-0.222054401	2.733817901	0.002579621	0.04693514
Ptpn14	0.225610119	5.257573749	0.002603915	0.047316194
Cbfa2t3	-0.198074583	5.460446974	0.002617353	0.047499242
Ankrd42	-0.165218027	4.928523325	0.002623818	0.047547439
Sall1	0.253587014	4.349586066	0.002626744	0.047547439
Ramp3	-0.376598041	1.706283967	0.002640675	0.047738401
Grm2	-0.202546383	4.375049071	0.002647517	0.047800883
Tiam1	0.17212178	7.727559741	0.002662128	0.04800331
Syt17	-0.244359834	5.438838678	0.002678261	0.048232615
Fndc3b	0.177919334	7.519270071	0.002692935	0.048377854
Cers4	-0.141339215	5.436172309	0.002693179	0.048377854
Sfi1	-0.184446384	4.794854251	0.002698326	0.048408727
Gm11110	-0.411958499	0.745193264	0.002709852	0.04855381
Extl3	0.127669833	7.007353653	0.002720306	0.048679349
Cyp39a1	0.277050299	2.320346823	0.002734705	0.048773606
Spon1	-0.149714455	6.568070599	0.002734799	0.048773606
Col5a1	0.21702809	4.248611781	0.002735937	0.048773606
Hist1h2be	-0.185442878	4.395927415	0.002772978	0.049371597
Sh3glb2	-0.149417639	5.911060323	0.002829437	0.050313369
Trp53bp2	0.159778822	5.599388825	0.002847522	0.050528434
Trappc12	0.123691838	6.181069616	0.002848689	0.050528434
Tmem29	-0.169036644	5.705136729	0.00285567	0.050588715
Kctd5	-0.134355374	5.142063688	0.002863477	0.050659623
Snx9	0.165765779	4.797078423	0.00286687	0.050659623
Ints10	-0.121711889	6.913498714	0.002870437	0.050659623
Pdlim5	0.171721005	6.391479958	0.00292075	0.051483234
Steap2	0.218522349	3.551196925	0.002926493	0.051520146
A330008L17Rik	-0.240994103	5.785892843	0.002949936	0.051868169
Dnajb11	-0.16387378	4.515055121	0.002959967	0.051924122
Brca1	-0.337191018	1.026446105	0.002960473	0.051924122
Mta2	-0.143933704	4.175285927	0.002966873	0.051971816
Tmem191c	-0.21802523	3.63473752	0.002985254	0.052229
Fads3	-0.195738299	4.162906343	0.003001447	0.052447322
Ptges3l	-0.425420658	0.832520212	0.003017875	0.052657859
Nsmce4a	0.162033515	3.876154244	0.00302151	0.052657859
Dsc2	-0.366225354	1.100946973	0.003024685	0.052657859
Rad51ap2	-0.312636064	1.969456564	0.003039735	0.052807244
Opn3	-0.194598596	3.217824701	0.003040746	0.052807244
Ndst4	-0.219340983	5.707228553	0.003048079	0.052810148
Klhl8	0.123094089	5.550288692	0.003048394	0.052810148
Nrarp	-0.250984035	2.38246473	0.003086429	0.053403537
Pawr	0.262270551	3.050379055	0.003097538	0.053530165
Kcnab3	0.219056807	3.493765968	0.003113106	0.053658717
Ydjc	-0.296562606	2.274275634	0.0031173	0.053658717
Traf3	-0.124823122	6.632346488	0.003119429	0.053658717
Slc38a2	0.192080911	6.919236729	0.003120179	0.053658717
Ccdc74a	-0.280007313	2.629578038	0.003133912	0.053829324
Clic4	0.175604702	6.003614718	0.003175564	0.054478476
Plekha7	0.153085306	5.969723598	0.003182301	0.054527805
Igdcc4	-0.141345085	4.974446988	0.003192405	0.054634627
Frmpd4	-0.226201981	9.478889322	0.003205763	0.054741518
Mcf2l	-0.126351892	7.646311262	0.003206405	0.054741518
Trim59	0.251352052	3.99400343	0.003227798	0.055040186
Acvr2a	-0.154212193	7.474554487	0.003266559	0.055576919
Gfod2	-0.145032812	4.307907304	0.003267147	0.055576919
Itga6	0.167634448	5.976729536	0.003288171	0.055867257
Epb41l3	0.143243334	7.876984181	0.003345956	0.056760337
Heatr1	-0.137837832	5.39888579	0.003348775	0.056760337
Vegfc	-0.202654839	4.476049807	0.00335848	0.056856569
Slc22a13b-ps	-0.265288634	2.7646461	0.00336693	0.056931352
B430319G15Rik	0.4194057	0.576835824	0.003371538	0.056941076
Pask	-0.182268605	3.302898167	0.003398039	0.057298186
Tmem5	0.159743574	4.341391897	0.003400799	0.057298186
Etohd2	0.278385347	1.809589871	0.003413906	0.057341694
Cbx3	0.150716713	4.410675305	0.003418632	0.057341694
1700063D05Rik	0.437069591	1.055628779	0.003419599	0.057341694
Pantr2	0.241971917	2.844530591	0.003419627	0.057341694
Kcna6	-0.145085931	6.387989817	0.003428617	0.057424253
Atg2a	-0.16458962	4.49504973	0.00343339	0.057436052
Cope	-0.155473988	4.588271082	0.003447724	0.057607584
