Gene	logFC	logCPM	PValue	FDR
Stk39	0.20407563	6.375560201	4.70E-08	1.50E-06
Tanc1	0.308546961	6.350949025	4.73E-08	1.51E-06
Slc16a2	-0.215949598	5.820961508	4.78E-08	1.52E-06
Ccnd2	-0.271712071	6.397307593	4.88E-08	1.55E-06
Chd3	-0.243117599	9.072466303	5.05E-08	1.60E-06
Camk2d	0.241982828	7.136615384	5.21E-08	1.65E-06
Slco1c1	-0.260229389	5.7206408	5.24E-08	1.65E-06
Aldh3b2	-0.917239908	0.375874791	5.77E-08	1.81E-06
Hs6st3	0.252834153	4.814459472	5.89E-08	1.85E-06
Flt3	0.397350248	2.732918931	6.16E-08	1.93E-06
Papln	0.678802253	1.393009431	6.25E-08	1.95E-06
Mfge8	-0.286212286	7.556783815	6.70E-08	2.09E-06
Klhdc9	0.48715251	2.326035784	6.77E-08	2.11E-06
Lrrc10b	-0.275307979	6.021918178	6.92E-08	2.15E-06
Tpst1	-0.21516886	5.069491869	6.94E-08	2.15E-06
Efemp1	-0.425319784	2.930131451	6.99E-08	2.16E-06
Hhipl1	-0.498993567	2.387799365	7.17E-08	2.21E-06
Trim67	-0.40299706	3.568368841	7.28E-08	2.24E-06
Nxph3	-0.324533408	4.855787389	7.31E-08	2.24E-06
Unc13a	-0.203713245	8.93838788	7.35E-08	2.25E-06
Mfsd2a	-0.367775809	4.673823069	8.39E-08	2.56E-06
Tnc	-0.393333724	3.363097779	8.40E-08	2.56E-06
Emp2	-0.326301237	4.794736387	8.52E-08	2.59E-06
Apbb2	0.235068793	6.585794096	8.54E-08	2.59E-06
Serpinb6a	-0.252792352	4.710375238	8.62E-08	2.61E-06
Thsd4	0.337769313	4.315374615	8.65E-08	2.61E-06
Adck3	0.242804634	5.668052751	8.75E-08	2.64E-06
Cacng4	-0.347851924	3.788805063	8.77E-08	2.64E-06
Hjurp	0.209141881	6.155980797	8.81E-08	2.65E-06
Fads2	-0.216288025	6.885125213	8.94E-08	2.68E-06
Racgap1	0.312476955	3.804364733	9.06E-08	2.71E-06
Nwd2	-0.28224567	5.862347441	9.52E-08	2.84E-06
Focad	0.198559746	6.262487889	9.76E-08	2.90E-06
Gabbr1	-0.180116094	9.925356518	9.80E-08	2.91E-06
Lrg1	-1.067564656	0.647132248	9.98E-08	2.96E-06
Pdia6	-0.315531284	6.767405607	1.07E-07	3.16E-06
Slc16a10	0.441095633	1.967248533	1.08E-07	3.19E-06
Adamts1	-0.500665035	3.242267456	1.11E-07	3.25E-06
Wfs1	-0.25941408	7.498325821	1.11E-07	3.25E-06
Lcp1	-0.312387804	3.264093208	1.11E-07	3.25E-06
Acly	-0.166645465	7.984305673	1.12E-07	3.27E-06
Lasp1	-0.210049217	7.584214991	1.19E-07	3.47E-06
Rnd1	-0.296764668	4.237235985	1.19E-07	3.47E-06
Tmem35	-0.212976438	6.184900441	1.22E-07	3.54E-06
Anxa11	0.289768891	5.063517992	1.24E-07	3.59E-06
Panx1	-0.277357475	4.46654013	1.25E-07	3.63E-06
Slc4a10	0.194667326	7.824181713	1.29E-07	3.72E-06
Pdp1	0.291320468	7.352711317	1.35E-07	3.89E-06
Klk6	-0.678651583	2.154933789	1.35E-07	3.89E-06
Mllt6	0.191174781	8.424683278	1.37E-07	3.93E-06
Trappc12	0.209236511	6.771460762	1.40E-07	4.02E-06
Ccdc74a	-0.324363799	3.265198588	1.41E-07	4.03E-06
Naaa	0.245327868	4.884091952	1.51E-07	4.30E-06
Phyhd1	0.606262285	2.919787472	1.56E-07	4.43E-06
Kcnh7	0.20670601	6.190340744	1.61E-07	4.55E-06
Dok4	-0.257201855	4.325632989	1.61E-07	4.55E-06
Samd14	-0.304611297	5.448197406	1.62E-07	4.58E-06
Elmo1	0.22348005	7.173643372	1.66E-07	4.68E-06
Ttc39b	0.265770426	6.419590619	1.66E-07	4.68E-06
E030003E18Rik	-0.677682078	1.507805199	1.69E-07	4.76E-06
Klf5	0.325194489	3.331282213	1.86E-07	5.23E-06
Adamts8	-0.438858137	2.140185801	1.94E-07	5.43E-06
Snhg11	0.445481814	6.869387806	1.97E-07	5.50E-06
Nap1l5	0.453220278	7.014390122	2.02E-07	5.63E-06
Dcc	0.204899397	5.652533537	2.08E-07	5.79E-06
Gls	0.244535117	8.23344789	2.14E-07	5.95E-06
Kcnk4	-0.332248837	3.462399206	2.17E-07	6.01E-06
Btbd17	-0.305660316	4.752374706	2.20E-07	6.07E-06
Ece2	-0.327277842	4.464585235	2.23E-07	6.16E-06
Nt5c1a	-0.45493839	2.314020493	2.25E-07	6.20E-06
Ntsr1	-0.381408723	3.687874025	2.33E-07	6.42E-06
Fhdc1	0.441058978	3.423293763	2.41E-07	6.61E-06
Col25a1	0.350461315	5.986975804	2.42E-07	6.61E-06
Cyb5r1	-0.311600639	4.064036787	2.52E-07	6.88E-06
Dlk1	0.884431845	4.982153818	2.54E-07	6.91E-06
Soga1	-0.166123801	7.155652894	2.54E-07	6.91E-06
Zadh2	0.267061762	4.723782137	2.77E-07	7.51E-06
Pdlim1	0.376815756	2.978772099	2.80E-07	7.58E-06
Syt3	-0.211613644	5.917145065	2.83E-07	7.66E-06
Dpysl5	-0.254986753	5.870043608	2.89E-07	7.81E-06
Rab26	-0.290640665	4.371375356	2.91E-07	7.85E-06
Rnpep	-0.273955715	5.603817716	2.93E-07	7.87E-06
Eif4g1	-0.171253964	8.420865264	2.97E-07	7.97E-06
Pnma2	-0.246497809	6.068024175	2.99E-07	8.00E-06
Lrrc8d	0.208683063	5.872854043	2.99E-07	8.00E-06
Mxd4	-0.214011436	5.089083057	3.17E-07	8.46E-06
Slit2	0.19491031	5.967860506	3.18E-07	8.46E-06
Prkcg	-0.207396306	8.630594095	3.32E-07	8.84E-06
Dio2	-0.520169849	5.570851112	3.33E-07	8.84E-06
Cacna1h	-0.246354024	6.738772742	3.34E-07	8.85E-06
Cacnb3	-0.237794085	7.910606817	3.36E-07	8.87E-06
Sprn	-0.157456715	7.604522839	3.43E-07	9.06E-06
Cry2	0.198077482	7.737878233	3.49E-07	9.19E-06
Kbtbd11	0.141891024	8.038796508	3.57E-07	9.37E-06
Slc11a2	0.199350651	5.910514093	3.74E-07	9.81E-06
Nat14	-0.209210944	5.935290979	3.76E-07	9.85E-06
Pcif1	0.238520262	5.824313259	3.81E-07	9.97E-06
Mcf2l	-0.182086576	7.580315501	3.85E-07	1.00E-05
Atp6v0a2	-0.205063267	6.690055864	3.87E-07	1.01E-05
Cacna1b	-0.156185339	7.576417484	3.92E-07	1.02E-05
Pde7b	0.207575014	6.129548233	3.94E-07	1.02E-05
Slc29a1	-0.322008387	4.263207377	4.14E-07	1.07E-05
Akap12	0.302798689	4.954008914	4.23E-07	1.09E-05
Crabp1	-0.719824721	0.676194402	4.33E-07	1.12E-05
Tspan17	-0.228190246	4.56396771	4.44E-07	1.14E-05
Epb41	0.247708471	4.465652249	4.48E-07	1.15E-05
Slc13a3	-0.33713774	4.768415866	4.52E-07	1.16E-05
Kcnd2	0.273905547	6.847134327	4.65E-07	1.19E-05
Ntrk3	-0.166378929	6.935543088	4.67E-07	1.19E-05
Tubb2a	-0.214024041	8.318849509	4.71E-07	1.20E-05
Mboat7	-0.184698806	7.308006389	4.71E-07	1.20E-05
P2ry1	-0.508450769	1.973561385	4.78E-07	1.21E-05
Oprk1	-0.586553473	2.471572126	4.81E-07	1.22E-05
Dnmbp	0.227702747	4.645890415	4.81E-07	1.22E-05
Traf3	-0.260709491	6.29602447	4.96E-07	1.25E-05
Rab11fip5	0.188891205	7.518433383	5.32E-07	1.34E-05
Mbnl1	0.248865815	6.579698266	5.64E-07	1.42E-05
Trpm3	0.2636147	6.19494911	6.03E-07	1.52E-05
1700001L19Rik	-0.357676963	2.887921469	6.67E-07	1.67E-05
Doc2b	-0.20673474	6.068346267	6.70E-07	1.68E-05
Tmem176a	-0.357370208	3.351519459	6.97E-07	1.74E-05
Map3k19	-0.360155431	2.528890606	6.97E-07	1.74E-05
Kcnj13	-0.659104017	2.572384106	6.97E-07	1.74E-05
Sema6c	-0.250145972	4.419917661	7.33E-07	1.82E-05
L3mbtl1	-0.455800545	1.948580578	7.43E-07	1.84E-05
Aox1	-0.371638609	2.250403336	7.58E-07	1.88E-05
Ptpra	-0.146670662	7.393985974	7.61E-07	1.88E-05
Nrsn1	-0.159808959	8.743125224	7.62E-07	1.88E-05
Irf2bpl	-0.163151088	6.95872393	7.68E-07	1.89E-05
Ppp1r9a	0.228365122	8.350134978	7.74E-07	1.90E-05
Stbd1	-0.727254047	0.408974301	7.92E-07	1.94E-05
Dusp28	0.322098302	4.38542913	7.99E-07	1.96E-05
Susd5	-0.51208305	2.771915825	8.12E-07	1.98E-05
Entpd1	-0.254363013	3.928010357	8.21E-07	2.00E-05
Kazald1	-0.448324605	1.757249568	8.29E-07	2.02E-05
Hip1	-0.230416862	6.143241346	8.33E-07	2.03E-05
Arhgef3	0.239946819	6.502412485	8.40E-07	2.04E-05
Map6d1	-0.192764192	6.21026383	8.42E-07	2.04E-05
Ppp1r1a	-0.2793746	5.325145121	8.69E-07	2.10E-05
Mrgpre	-0.303041578	3.68206754	8.70E-07	2.10E-05
Zbbx	-0.849743498	0.155662784	8.97E-07	2.16E-05
Astn2	0.174401634	6.516079429	8.99E-07	2.16E-05
Pcsk1n	0.207796241	8.988982752	9.38E-07	2.25E-05
Mas1	-0.306029297	4.153476352	9.41E-07	2.26E-05
Rragd	-0.29570928	6.803800041	9.42E-07	2.26E-05
Pdlim2	-0.336889919	3.819568531	9.45E-07	2.26E-05
Dll1	-0.314956283	2.996348732	9.51E-07	2.27E-05
Shank2	-0.205329556	7.795957882	9.52E-07	2.27E-05
2610507B11Rik	-0.148577353	8.87662623	9.54E-07	2.27E-05
Selo	0.217638094	4.895980236	9.62E-07	2.28E-05
Zfp316	0.209272657	5.868079869	9.64E-07	2.28E-05
Slc8a2	-0.214627935	8.853548168	9.65E-07	2.28E-05
Manf	-0.30630615	5.688613334	9.68E-07	2.28E-05
Myh9	-0.206183427	7.153255471	9.69E-07	2.28E-05
Cd83	0.390999634	4.535589388	9.89E-07	2.32E-05
Kifc2	0.199695513	8.750241688	9.90E-07	2.32E-05
Camk1d	0.257988495	7.338008157	9.99E-07	2.34E-05
Asic2	0.18929387	6.725646252	1.00E-06	2.35E-05
Adcy3	-0.213173396	6.93085643	1.03E-06	2.41E-05
Bcl11a	0.231490455	6.603979953	1.05E-06	2.44E-05
Mtmr4	-0.153004486	7.492064826	1.06E-06	2.47E-05
Peg10	0.435245621	6.152581344	1.07E-06	2.48E-05
Rpp25	-0.337873351	3.561200432	1.07E-06	2.49E-05
Nlgn1	0.18407716	6.66381496	1.08E-06	2.49E-05
Tmem178	0.184998057	6.602853101	1.08E-06	2.49E-05
Smyd1	-0.648479171	1.53391467	1.09E-06	2.51E-05
Mllt10	0.212599329	5.090763243	1.11E-06	2.55E-05
Smpd3	-0.177054115	7.225814815	1.12E-06	2.57E-05
Trim62	-0.226883986	5.028116576	1.16E-06	2.67E-05
Crip2	-0.26626897	6.529920861	1.18E-06	2.70E-05
Wfikkn2	0.736437926	1.97853779	1.18E-06	2.71E-05
Ptgs2	0.301483574	3.919572588	1.20E-06	2.74E-05
Nkx6-2	0.379792193	3.752146472	1.20E-06	2.75E-05
Pcyox1l	-0.228925167	4.98427533	1.23E-06	2.80E-05
Ctss	-0.210378153	5.223171592	1.24E-06	2.81E-05
Daam2	-0.213060869	6.847211652	1.24E-06	2.81E-05
Rbfox1	0.259718858	7.782582083	1.29E-06	2.92E-05
Slc23a3	-0.730435636	0.249686128	1.31E-06	2.97E-05
Lgals1	-0.363052156	2.684766719	1.32E-06	2.99E-05
Kif21a	0.228449565	7.226985132	1.34E-06	3.01E-05
Comtd1	-0.306653676	3.341325722	1.34E-06	3.02E-05
Fam26e	-0.423162166	2.521073962	1.35E-06	3.03E-05
Caskin1	-0.162820311	7.796256214	1.37E-06	3.08E-05
Nrp1	0.235720349	5.553577393	1.39E-06	3.11E-05
Tgfb2	0.340815191	3.6687071	1.39E-06	3.11E-05
Col14a1	-0.74656878	0.632375257	1.42E-06	3.18E-05
Fndc4	-0.178113245	6.237514565	1.44E-06	3.22E-05
Smyd3	0.225573444	5.02651959	1.44E-06	3.22E-05
Cnih2	-0.210782942	7.416465146	1.46E-06	3.24E-05
Unk	0.219598901	4.600611438	1.49E-06	3.30E-05
Csdc2	-0.27773332	6.972349191	1.50E-06	3.32E-05
Igdcc4	-0.222122104	6.240612935	1.50E-06	3.32E-05
Spsb3	0.215445163	5.874451219	1.50E-06	3.32E-05
Rcor2	-0.373367705	3.540337955	1.56E-06	3.44E-05
Elavl4	0.30927626	5.839289918	1.60E-06	3.52E-05
H6pd	0.235900636	4.123053944	1.63E-06	3.59E-05
Dab1	0.245092358	6.270277368	1.65E-06	3.62E-05
Eml4	0.276658939	4.848588383	1.67E-06	3.65E-05
Cnrip1	-0.185987521	5.643195859	1.67E-06	3.66E-05
Rcn1	-0.282717489	4.598216065	1.68E-06	3.67E-05
Lurap1l	0.254595861	4.204532213	1.71E-06	3.74E-05
Auh	0.183831311	5.691892695	1.72E-06	3.74E-05
Nlrp5-ps	-0.588463468	3.160448375	1.72E-06	3.74E-05
Pik3r5	-0.40870722	2.09469882	1.75E-06	3.79E-05
Zfp467	-0.211181965	4.459782618	1.82E-06	3.93E-05
Sfmbt2	-0.329296686	2.476544274	1.82E-06	3.94E-05
Ldb3	-0.414542917	2.619871486	1.87E-06	4.03E-05
Negr1	0.278649769	7.657659609	1.88E-06	4.06E-05
Phf1	0.240661293	4.879515609	1.89E-06	4.06E-05
Amotl2	-0.186654279	4.756177052	1.90E-06	4.08E-05
Zc3h6	0.390692536	3.693705174	1.91E-06	4.10E-05
Akap7	0.223107799	5.096391669	1.92E-06	4.12E-05
Gpr52	0.354431925	3.53644736	1.93E-06	4.12E-05
Ust	0.184738708	5.608819832	2.03E-06	4.34E-05
C1qb	-0.253998896	5.346352596	2.06E-06	4.39E-05
Tmem132d	0.162256794	5.878890301	2.10E-06	4.46E-05
Sdf2l1	-0.536562167	3.976342768	2.19E-06	4.65E-05
Calb1	-0.293382696	6.263382539	2.21E-06	4.70E-05
Kcnj11	0.168524726	5.945423098	2.21E-06	4.70E-05
Pcgf5	0.302718605	3.276575147	2.26E-06	4.78E-05
Myo5b	-0.175808653	5.611687418	2.29E-06	4.83E-05
Bcorl1	-0.198498749	5.510549255	2.30E-06	4.85E-05
Gal3st3	-0.237973552	6.424311815	2.39E-06	5.04E-05
Pink1	0.200517505	8.88136916	2.42E-06	5.09E-05
Tubg2	0.241727256	5.295145601	2.46E-06	5.17E-05
Frmd3	-0.385703098	2.137767788	2.47E-06	5.18E-05
Tle4	0.189003992	6.445144734	2.51E-06	5.25E-05
Dab2ip	0.180005014	8.153500166	2.54E-06	5.30E-05
Slc39a12	-0.255398276	5.498557118	2.55E-06	5.33E-05
Eepd1	0.206142045	4.968379211	2.57E-06	5.36E-05
CK137956	-0.712263707	0.482071989	2.58E-06	5.36E-05
Fam20c	-0.173852743	5.976082607	2.60E-06	5.40E-05
St6galnac5	0.19638502	5.587890629	2.62E-06	5.44E-05
Cdk19	0.226703562	6.647047466	2.63E-06	5.45E-05
Mctp2	0.509435031	2.0955176	2.65E-06	5.48E-05
Leng8	0.238221837	4.862320266	2.68E-06	5.54E-05
Kdm6b	-0.220376421	5.538357025	2.73E-06	5.63E-05
Metrn	-0.239111422	5.788177504	2.74E-06	5.63E-05
Ngb	-0.753109919	2.805573441	2.78E-06	5.72E-05
Fgl2	-0.563679819	1.066911668	2.79E-06	5.72E-05
Tmem56	0.288964838	6.370296812	2.81E-06	5.77E-05
Vwa1	-0.27527142	5.012606338	2.85E-06	5.83E-05
Arhgap42	0.282449684	4.210154878	2.86E-06	5.83E-05
Cabp1	0.239692405	6.717474488	2.86E-06	5.83E-05
Igfbp3	-0.359794334	3.411133649	2.92E-06	5.95E-05
Nhsl1	-0.249293959	5.234993353	2.92E-06	5.95E-05
Prr36	-0.19806763	5.256879861	2.99E-06	6.08E-05
Tmem100	-0.381402885	2.920940874	3.01E-06	6.10E-05
Stmn2	-0.184205348	7.999425359	3.13E-06	6.34E-05
Efhd2	0.186348869	8.307846058	3.15E-06	6.37E-05
Etv6	0.203828386	5.027881447	3.20E-06	6.45E-05
Klhl3	-0.231628403	4.931401683	3.26E-06	6.57E-05
Tbc1d9b	0.167759357	8.384855893	3.34E-06	6.73E-05
Pcdhgc5	-0.201142243	7.487596308	3.38E-06	6.80E-05
Cdc14b	0.266167359	4.160402414	3.39E-06	6.80E-05
Agrn	-0.167727332	7.555159929	3.43E-06	6.87E-05
Fgf10	-0.54659732	2.14418315	3.56E-06	7.12E-05
Efnb2	0.227915372	5.938102317	3.65E-06	7.30E-05
Drc7	-0.536802126	1.747472826	3.67E-06	7.33E-05
Nptxr	-0.246291348	6.924502951	3.70E-06	7.37E-05
Tpgs2	-0.149564608	5.693840961	3.73E-06	7.42E-05
Baz2b	0.24790766	4.692199935	3.83E-06	7.62E-05
Fam171a2	-0.191564061	7.252697929	3.86E-06	7.67E-05
Alcam	0.226092578	7.258069665	3.89E-06	7.72E-05
Hist1h4d	0.233711652	6.576525514	4.04E-06	8.00E-05
Pfkfb3	-0.200539578	5.701248838	4.05E-06	8.01E-05
Mfsd1	-0.191930795	4.879145892	4.09E-06	8.06E-05
Fign	0.515061355	3.247013387	4.17E-06	8.21E-05
Arhgef25	-0.188297369	6.747217136	4.20E-06	8.26E-05
Cth	-0.422415633	2.023385249	4.20E-06	8.26E-05
Zbtb11os1	0.452484192	2.165240376	4.24E-06	8.32E-05
Ercc8	0.244485942	3.62588565	4.28E-06	8.38E-05
Pld5	0.271345108	3.267271425	4.35E-06	8.52E-05
Gabbr2	-0.201804008	8.159968002	4.49E-06	8.78E-05
Uvssa	0.407992006	2.591184937	4.50E-06	8.79E-05
Rrp12	-0.190065704	6.027744996	4.64E-06	9.03E-05
Prmt2	-0.201926512	5.905520572	4.65E-06	9.04E-05
Nrgn	-0.227054464	9.623510777	4.66E-06	9.04E-05
Gpd1	-0.250231915	6.589000168	4.66E-06	9.04E-05
Tpm2	-0.440684975	1.814098102	4.69E-06	9.08E-05
Rapgefl1	-0.180740247	7.549410312	4.71E-06	9.12E-05
Uggt1	-0.156885753	6.556139305	4.73E-06	9.15E-05
Tspyl5	-0.169360673	6.200286169	4.75E-06	9.16E-05
Fnip2	0.212156555	4.930522179	4.87E-06	9.39E-05
Tmem91	-0.3732604	2.992262046	4.89E-06	9.41E-05
Ptpn9	-0.165400383	5.815682807	4.91E-06	9.44E-05
Stard10	0.239945428	5.677957324	4.92E-06	9.44E-05
Tnk2	0.165363823	8.373174348	4.94E-06	9.46E-05
Arxes1	-0.309540546	3.828543514	4.98E-06	9.54E-05
H2-Ab1	-0.724429709	0.414493609	5.00E-06	9.55E-05
Cln6	0.278407813	3.67313748	5.06E-06	9.66E-05
Cpne9	-0.25282124	5.011780064	5.14E-06	9.79E-05
Rxra	0.211949609	5.997855914	5.18E-06	9.86E-05
Tmem176b	-0.231685549	4.653243602	5.25E-06	9.97E-05
Calb2	-0.417787363	5.436476209	5.27E-06	0.000100064
Slc4a2	-0.208247576	5.770181866	5.31E-06	0.000100658
Nrarp	-0.211310806	4.734364571	5.33E-06	0.000100887
Slc39a6	-0.201884427	5.625226049	5.48E-06	0.000103633
Cdk14	0.246895201	7.675021012	5.54E-06	0.00010445
Mbd4	0.36846565	2.343493545	5.67E-06	0.000106828
Dpy19l3	-0.154597596	6.456585122	5.79E-06	0.000108877
2010111I01Rik	0.229972845	5.375499534	5.81E-06	0.000109105
Dhdds	0.166600379	6.367192691	5.82E-06	0.000109222
Prtg	0.474559164	1.89531848	5.88E-06	0.000110164
Wdr17	-0.203330239	4.819758726	5.93E-06	0.000110993
Rnf39	-0.376317676	2.5035609	6.05E-06	0.000113054
Sag	-0.693737948	0.39764039	6.06E-06	0.000113111
Bmpr1b	0.261947396	4.545647052	6.08E-06	0.000113342
Prkca	0.219600001	7.919619744	6.11E-06	0.000113658
Pdia3	-0.219256395	7.031239367	6.12E-06	0.000113658
Vegfd	-0.695217867	0.62226771	6.12E-06	0.000113658
Fam134b	0.244248511	5.427910246	6.18E-06	0.000114616
Atmin	0.146181177	7.147438198	6.21E-06	0.00011502
Nfatc2	0.217247237	4.445664666	6.24E-06	0.000115411
Nmnat2	0.138755533	8.32471008	6.27E-06	0.000115787
Jak1	0.179137553	7.601069182	6.30E-06	0.000116074
Disp1	0.283609127	3.463860535	6.32E-06	0.000116346
Magi2	0.166274163	7.152745911	6.35E-06	0.000116761
Hist4h4	0.285296943	3.523104831	6.37E-06	0.00011692
Ypel1	-0.188718515	4.896631719	6.41E-06	0.00011757
Cdh15	-0.570471061	1.097527971	6.45E-06	0.000118207
Nsdhl	-0.244320162	4.306515524	6.47E-06	0.00011825
Ppfia3	0.203708567	8.040380208	6.56E-06	0.000119762
Oxr1	0.197218236	7.87443118	6.59E-06	0.000120208
Osbpl3	0.228849421	5.288232172	6.60E-06	0.000120311
Sh3bgrl2	0.246485259	5.268667126	6.64E-06	0.000120856
Cish	-0.312619505	3.045353161	6.67E-06	0.000121138
Hhatl	-0.321572221	3.618029742	7.09E-06	0.000128555
Slc9a8	0.207773182	5.550802784	7.14E-06	0.000129312
Ptn	-0.291184513	6.068929605	7.15E-06	0.000129387
Msmo1	-0.218890471	6.403877208	7.20E-06	0.000130044
1110008P14Rik	-0.270986932	6.211920504	7.25E-06	0.000130769
Cdo1	-0.226964231	4.48149599	7.28E-06	0.000131265
Fuca2	-0.166765314	5.26893952	7.30E-06	0.000131347
Prss23	0.32680958	4.246212142	7.38E-06	0.000132633
Calr	-0.237382134	8.709255149	7.40E-06	0.000132908
Thtpa	0.193497995	5.337990999	7.45E-06	0.000133572
Matn4	-0.310151515	3.560613011	7.62E-06	0.000136496
Sema3e	0.24058952	5.147005222	7.65E-06	0.000136804
Entpd6	-0.177878441	5.929447186	7.68E-06	0.000137159
Gnb4	-0.183595589	5.421342445	7.89E-06	0.000140674
Mfsd6	0.15532311	6.736241086	8.00E-06	0.000142448
Rbm20	0.381893962	3.005950726	8.01E-06	0.000142462
Mlec	-0.195501476	7.523954022	8.07E-06	0.00014344
Rhof	-0.214204117	5.513959812	8.19E-06	0.000145398
March7	0.282660967	4.617846239	8.36E-06	0.000148166
Pls1	0.32083683	3.445287513	8.45E-06	0.000149539
Tiam2	-0.218452436	6.291935906	8.54E-06	0.000150943
Fam234b	0.163535026	8.758384718	8.61E-06	0.000151847
Nppc	-0.495270143	1.48980778	8.61E-06	0.000151847
Asrgl1	-0.164080088	6.833297137	8.77E-06	0.000154484
Lypd1	0.149564549	6.9600805	9.00E-06	0.000158249
Tcf7l1	0.431572796	2.072377491	9.02E-06	0.000158378
Nrip1	0.222472784	5.45224337	9.05E-06	0.000158668
Rgs9	0.202971689	6.254519336	9.10E-06	0.000159346
Ecel1	-0.493999879	4.555204402	9.20E-06	0.0001609
Ppp1r3f	0.208969159	5.173006142	9.24E-06	0.000161537
Noct	-0.150159467	6.028324761	9.45E-06	0.00016486
Tmem200b	0.296933544	2.999095528	9.66E-06	0.000168453
Igf2bp2	0.725319796	0.322344345	9.68E-06	0.000168536
Hs3st1	0.241741785	4.67297461	9.78E-06	0.000170069
Unc119	-0.235633458	4.382114233	9.83E-06	0.000170763
Kcna6	-0.176279564	7.513181095	9.86E-06	0.000171014
Orai2	-0.195457047	6.110333403	9.87E-06	0.000171018
Itpr1	0.146625296	10.08936918	1.01E-05	0.000175471
Hspb8	-0.30752542	4.038481389	1.02E-05	0.000176337
Onecut2	0.444323325	2.420518242	1.02E-05	0.000176704
Bmp2	-0.399848097	2.257535191	1.03E-05	0.000177881
Wnt6	-0.569441259	1.14498671	1.04E-05	0.000178682
Dysf	-0.415255419	2.133263423	1.05E-05	0.000180216
Cnr1	0.219563085	7.479804908	1.08E-05	0.000185453
Actn4	-0.16187586	7.096778068	1.09E-05	0.000186111
Mageh1	-0.208765459	4.493423027	1.09E-05	0.000186523
Acox3	0.199812229	5.23256321	1.09E-05	0.0001866
Slc25a1	-0.240420965	4.912939292	1.10E-05	0.000187493
Tradd	-0.424306106	2.071556982	1.10E-05	0.00018767
Ldlr	0.271837386	5.489325971	1.11E-05	0.000189572
Jak3	-0.363939956	2.373250393	1.11E-05	0.000189572
Gsg1l	0.188354605	6.735592732	1.13E-05	0.000191435
Ldoc1	-0.748977059	0.153062067	1.18E-05	0.000200786
Acp7	-0.755644957	0.29083005	1.19E-05	0.000200835
Gng10	-0.182914199	5.136678175	1.19E-05	0.000200835
Bace1	-0.139913187	7.009066603	1.19E-05	0.000201696
Hs3st3a1	0.524509294	1.392081608	1.19E-05	0.000201861
Casp9	0.20761885	5.332258818	1.22E-05	0.000205002
Trpv2	-0.247761619	4.536042853	1.22E-05	0.000205307
Ebp	-0.23984921	4.23219369	1.22E-05	0.000205307
Itm2a	-0.224101101	5.691697175	1.25E-05	0.000209382
Slc1a4	-0.166498902	6.696782716	1.26E-05	0.000212289
Spry2	0.173383373	6.479557927	1.27E-05	0.000212612
Spg7	0.170460356	5.660614685	1.28E-05	0.000214055
Hpse	0.665880656	0.854280758	1.30E-05	0.000217514
Slc38a2	0.235006087	7.251689878	1.32E-05	0.000220836
Kcnab3	0.208540324	5.683273183	1.34E-05	0.000224044
Zbtb25	0.252602065	3.144539203	1.34E-05	0.000224044
Vwa5a	-0.287310383	4.037194387	1.35E-05	0.000224383
Lrrc4c	0.243995616	6.642101801	1.35E-05	0.000224522
Vps13c	0.19018505	6.911202653	1.37E-05	0.0002268
Ift80	0.246480327	4.036296528	1.37E-05	0.000227316
Atp2b4	-0.152127765	8.680339584	1.37E-05	0.000227316
Ociad2	0.167001241	6.404827108	1.37E-05	0.000227316
Abcb10	-0.158888438	5.440694379	1.38E-05	0.000227913
Lrch3	-0.153060298	5.933751504	1.38E-05	0.000228285
Mkx	0.326637599	3.256563683	1.40E-05	0.000231587
Dpp9	-0.181143328	6.708692039	1.41E-05	0.000231721
Tmtc2	0.220069703	4.335224434	1.41E-05	0.000232139
Ppfia4	-0.161204077	6.571199566	1.42E-05	0.000232524
AI593442	0.207490281	7.833771464	1.42E-05	0.000232719
Robo2	0.18693697	6.926400014	1.43E-05	0.000235081
Cdh3	-0.78616225	0.217646429	1.44E-05	0.000236113
Phf21b	0.245246344	3.458899671	1.45E-05	0.000236337
D8Ertd82e	0.177453066	6.214382931	1.46E-05	0.000237632
Otop2	-0.798590421	0.586886657	1.47E-05	0.000239564
Rbm4	0.287229781	3.826759214	1.47E-05	0.000239985
Frmd6	0.214314365	5.377407988	1.47E-05	0.000239985
Abr	-0.139800473	9.68961691	1.49E-05	0.00024155
Cdh24	-0.32837761	2.798811359	1.49E-05	0.000242233
Olfm2	-0.204180431	6.807001541	1.51E-05	0.000244335
Ybx3	-0.239157768	4.391942651	1.51E-05	0.000244335
Zbtb46	-0.2393342	3.199622997	1.51E-05	0.000244335
Synj1	0.144324592	9.072173693	1.53E-05	0.000247741
Sdc3	-0.156643047	8.218602927	1.54E-05	0.000248349
Arhgap23	-0.163700417	7.445955116	1.56E-05	0.000252039
Ap2b1	-0.116011678	9.410694147	1.59E-05	0.000256443
Ncbp1	-0.148932869	6.046059451	1.60E-05	0.00025719
Ints3	-0.17666399	6.80022338	1.61E-05	0.000258727
Gjb2	0.300179859	3.502957779	1.61E-05	0.000259062
Relt	0.277111584	4.374943683	1.62E-05	0.000259517
Nfkbiz	0.338443597	2.327960957	1.63E-05	0.000260687
Arhgap26	0.142113916	7.55390803	1.64E-05	0.000262341
Sardh	-0.257852028	4.168896137	1.66E-05	0.000265368
