Gene	logFC	logCPM	PValue	FDR
Cdk2ap1	-0.299717154	3.653203205	1.56E-05	0.000509572
Glis1	0.34065324	3.390571094	1.60E-05	0.000521378
Prcp	-0.298538457	4.361525914	1.61E-05	0.000522248
Crybg3	0.23461808	4.301333764	1.61E-05	0.000523086
Celsr1	0.269951779	3.847468336	1.63E-05	0.000525233
Kcng1	-0.401413706	3.027030228	1.63E-05	0.000526596
Spata13	0.207424324	5.298025044	1.65E-05	0.000529276
Pcsk6	0.237650417	4.722239151	1.70E-05	0.000544149
Bard1	0.337062387	1.948182748	1.72E-05	0.000549708
Sgce	0.231042933	5.917136911	1.79E-05	0.000572727
Kcnk10	-0.2656841	5.569476635	1.80E-05	0.00057335
Nlrp1c-ps	-0.517307294	0.96747243	1.84E-05	0.000585049
Pcsk1n	0.350864016	5.205718497	1.88E-05	0.0005974
Wnt7a	-0.298180596	3.380471795	1.89E-05	0.000597501
Dll1	-0.348252146	2.275225309	1.92E-05	0.000607343
Col14a1	-0.450465578	1.571897924	1.96E-05	0.000617489
Emid1	-0.348879792	3.395450992	2.07E-05	0.000650464
Mansc1	0.329117724	2.530832624	2.07E-05	0.000650464
Rhof	-0.27372858	3.912328265	2.08E-05	0.000650464
Atp8b5	-0.566980503	0.922095693	2.09E-05	0.000652508
Arg2	-0.380361395	2.25058562	2.10E-05	0.000655368
Fam3c	0.17187404	5.664894384	2.13E-05	0.000663459
Arhgef3	0.227600053	6.710460553	2.17E-05	0.000674038
Mrap2	-0.419076449	2.162086719	2.24E-05	0.0006933
Dio2	-0.508555006	4.908606896	2.31E-05	0.000713508
Trpv6	-0.526351788	1.413850248	2.34E-05	0.000720335
Orai2	-0.252139745	4.43522316	2.34E-05	0.000721044
Cbfa2t3	-0.275184664	5.047746801	2.36E-05	0.000722152
Rhbdf1	-0.254197436	3.139379938	2.36E-05	0.000722152
Deptor	0.200566582	5.367371848	2.37E-05	0.000722152
Slc16a14	-0.390802113	3.558902284	2.37E-05	0.000722152
Dock2	-0.388715847	3.847619448	2.39E-05	0.000728231
Cry1	0.24226038	4.724249811	2.46E-05	0.000747055
Rimkla	-0.241654636	4.136731	2.51E-05	0.000760359
Actr8	0.189842225	5.089738835	2.54E-05	0.000766547
Selplg	-0.370213739	2.542762082	2.54E-05	0.000766547
Chst11	0.176785539	6.977822941	2.59E-05	0.000780106
Noxred1	-0.365822748	2.712544529	2.60E-05	0.000780106
Smug1	0.246189649	3.723737492	2.62E-05	0.000783452
Unc5d	0.39362827	9.313402558	2.62E-05	0.000783452
Iqgap2	0.266083358	7.142007896	2.64E-05	0.000789139
Zfp811	-0.322937014	3.614381244	2.67E-05	0.00079497
Vsir	-0.275164663	3.851509396	2.68E-05	0.000797362
Irf5	-0.471218192	1.344815748	2.72E-05	0.00080669
Drc1	-0.271801599	3.069752525	2.76E-05	0.000817073
Myo1f	-0.569665775	1.314491281	2.78E-05	0.000820823
Dgka	-0.307509862	3.014721984	2.80E-05	0.000825666
Glis3	0.268793582	6.541349901	2.82E-05	0.000828487
Scml2	-0.342388461	2.387525869	2.82E-05	0.000828487
Dleu7	-0.523443896	0.962274368	2.88E-05	0.00084232
Zfp459	-0.362323058	2.242261339	2.91E-05	0.000850945
Syt2	0.276394837	3.708046857	2.96E-05	0.000863856
Pls3	-0.184525453	6.401286656	3.00E-05	0.000874844
Baz2b	0.181492851	8.055567858	3.01E-05	0.000874903
Slc35d3	-0.487826738	1.080537654	3.13E-05	0.000907126
Lrp8	-0.194895436	6.711411736	3.13E-05	0.000907126
Scel	-0.339724514	2.477971592	3.18E-05	0.000918766
Thbs3	-0.440670038	2.362775274	3.23E-05	0.000929976
Efcc1	-0.341548872	2.759034392	3.24E-05	0.000930641
Clstn1	0.215559834	8.209686193	3.25E-05	0.000931483
Bend4	-0.249399106	4.228748535	3.27E-05	0.000935312
Ptprg	0.274748643	9.416754491	3.32E-05	0.000948503
Galnt7	0.206666436	6.365223264	3.33E-05	0.000948764
Acot7	-0.197360182	6.684188526	3.36E-05	0.000956118
Rims3	0.308452578	4.368312049	3.38E-05	0.000961205
Pik3r1	0.173910557	7.434707895	3.42E-05	0.000967536
Fxyd5	-0.405108768	2.035790441	3.42E-05	0.000967536
Lsm11	-0.258963266	3.854839686	3.49E-05	0.000985561
Cdc14b	0.222891079	5.654827558	3.51E-05	0.000989362
Smpdl3b	-0.390912946	1.641883789	3.52E-05	0.000989671
D630023F18Rik	-0.470977097	1.687288371	3.67E-05	0.001030295
4930590J08Rik	-0.371105174	2.173820417	3.69E-05	0.001034298
Kcna1	0.221980436	6.930136242	3.72E-05	0.001039376
Csk	-0.235967887	4.366934179	3.73E-05	0.001040767
Faap100	-0.279878961	2.946298243	3.91E-05	0.00108942
Itpr1	0.22744333	9.55429807	3.93E-05	0.001091226
Tmem132d	0.262575446	7.669337501	3.93E-05	0.001091226
Pdlim3	0.501190109	0.869683731	3.96E-05	0.001097697
Sfrp1	0.375437769	2.027089939	4.02E-05	0.00110973
Cbx7	0.243949057	4.798653893	4.04E-05	0.001114971
Postn	-0.476164319	1.464179799	4.11E-05	0.001130202
Plk3	-0.351160335	2.408867969	4.15E-05	0.001140698
Tbc1d4	0.253552057	5.759407475	4.25E-05	0.001166465
Smim19	0.251298432	3.95027597	4.26E-05	0.001166586
Entpd1	-0.199852271	4.780589833	4.30E-05	0.001172716
Smoc1	0.232267828	4.397125012	4.30E-05	0.001172716
Aoc2	-0.413813271	1.954162352	4.34E-05	0.001181682
Stat4	0.448771039	1.920827021	4.39E-05	0.00119188
Nsdhl	-0.241294848	4.362451905	4.51E-05	0.0012183
Ppm1k	0.195735649	6.176019616	4.51E-05	0.0012183
Fign	0.376625768	5.772413783	4.51E-05	0.0012183
Zfp808	-0.279241134	2.893200487	4.62E-05	0.0012453
Kcnd1	-0.321233514	2.474994818	4.64E-05	0.001246773
Ankrd45	-0.217948183	5.709454548	4.65E-05	0.001248204
Klhl41	-0.508871964	0.963437781	4.69E-05	0.001254729
Cntn5	0.448952186	10.1014556	4.69E-05	0.001254729
5730422E09Rik	-0.215599923	4.833385519	4.88E-05	0.001300514
Ptgr2	0.245856814	4.820327138	4.88E-05	0.001300514
Aoah	-0.627616371	0.436942665	4.89E-05	0.001300514
4930467D21Rik	0.388901553	3.007806155	4.90E-05	0.001301645
Gas2	0.217981134	5.849257548	4.94E-05	0.001308111
Nkd1	-0.364357665	3.851084204	4.96E-05	0.001311946
Adamts5	-0.389174235	2.223111396	5.06E-05	0.001334744
Map2k3	-0.250967142	3.623447482	5.10E-05	0.001341823
Nipal2	0.250403796	5.575309257	5.11E-05	0.001341823
9830147E19Rik	-0.305354293	3.469513201	5.11E-05	0.001341823
Arid5a	-0.270545037	3.321929381	5.14E-05	0.001344334
Rgs11	-0.331385638	3.528618978	5.14E-05	0.001344334
Prkca	0.251376056	8.685973075	5.23E-05	0.001363833
Ccdc187	-0.334355413	2.65943983	5.27E-05	0.001371473
Hip1r	0.18173859	5.176364712	5.31E-05	0.001379932
Wnk4	-0.514317451	1.085231448	5.32E-05	0.001379932
Fam13a	0.210717515	5.896358285	5.35E-05	0.001386297
Tnfrsf8	-0.699833185	0.095381298	5.54E-05	0.00143266
4933405D12Rik	-0.417645143	1.229706406	5.60E-05	0.001445493
L3mbtl1	-0.33270771	3.750787239	5.63E-05	0.001451223
2610042L04Rik	-0.682841464	0.24775144	5.68E-05	0.00146061
Cyp27a1	-0.405344519	2.165787038	5.73E-05	0.001470431
Bcorl1	-0.219348257	4.94073708	5.76E-05	0.001473928
Nwd2	-0.22892548	7.10294093	5.76E-05	0.001473928
Lyst	0.248466119	8.460234769	5.83E-05	0.001489594
Slco1b2	-0.98596578	0.229790231	5.85E-05	0.00149093
Zfp395	0.250523459	3.6143737	5.86E-05	0.00149093
Adam18	-0.329675289	2.620373167	5.87E-05	0.00149093
Gtf2h2	-0.166069312	5.412088783	5.88E-05	0.00149093
Ttc28	0.171126336	6.508431988	5.92E-05	0.001496703
1700047M11Rik	-0.301442957	2.819434054	5.95E-05	0.001502997
C2cd4c	-0.335427795	2.590212699	6.04E-05	0.001519827
Col6a3	-0.404074818	1.955006792	6.04E-05	0.001519827
Gm973	0.267050915	4.537165755	6.09E-05	0.001529834
Glp2r	0.522434178	0.908462432	6.17E-05	0.001547767
Zfp488	-0.326304341	2.022705474	6.35E-05	0.001588635
Dnah7c	-0.357372773	3.392214599	6.36E-05	0.001588635
Ttll3	-0.239105292	4.271646758	6.37E-05	0.001588635
Slc41a3	0.355725741	1.998441409	6.38E-05	0.001588635
Tcirg1	-0.337145096	2.758336997	6.39E-05	0.001588745
Micalcl	-0.302673209	3.134629182	6.45E-05	0.001596701
Wdhd1	0.198264132	3.814056606	6.45E-05	0.001596701
4732471J01Rik	-0.171044878	6.319878355	6.53E-05	0.001614671
Pygm	0.404140631	2.98160271	6.58E-05	0.001623905
Doc2a	-0.383907099	2.679549444	6.63E-05	0.001632204
Inadl	0.209054005	6.250005271	6.64E-05	0.001632204
Erf	-0.225470734	4.158814444	6.70E-05	0.001644169
Thtpa	0.287329311	2.871586778	6.76E-05	0.001653864
D430036J16Rik	0.220582419	3.594473422	6.76E-05	0.001653864
Zdhhc22	-0.341485903	3.128225604	6.78E-05	0.001655973
Carns1	-0.365414633	2.763201717	6.82E-05	0.00166338
Ptprc	-0.454789665	2.873247599	6.84E-05	0.001665677
Tjp2	0.16732884	5.579118998	6.93E-05	0.001684723
Tex40	-0.547656092	1.014077728	6.95E-05	0.001685621
Man2a1	0.21674042	7.357702567	7.04E-05	0.001705656
Psg16	0.232808387	3.985772454	7.09E-05	0.001712964
Zfp507	0.158665164	5.855990075	7.13E-05	0.001720363
Tifab	-0.530329191	0.850331056	7.22E-05	0.001738359
Steap2	0.276856085	3.768581293	7.23E-05	0.001738359
Arid3b	-0.252345778	4.650959472	7.25E-05	0.001738756
Galnt10	-0.204018578	4.689899581	7.26E-05	0.001738756
Zfp92	-0.37953842	1.964233786	7.29E-05	0.001743392
Akap12	0.28553311	4.4391259	7.44E-05	0.001777745
Mthfd1l	0.219063792	5.127140856	7.51E-05	0.001789694
Nrp2	0.189237477	6.423804891	7.58E-05	0.001803807
Fcrls	-0.429491233	2.522308635	7.60E-05	0.001807188
Snhg4	-0.246512568	3.015741112	7.68E-05	0.00182134
Myo1e	0.215956837	5.294866898	7.73E-05	0.001830584
Pcsk1	-0.414470189	5.810881914	7.78E-05	0.001839282
Olfm2	-0.176812849	5.591235285	7.84E-05	0.001848548
Pnoc	-0.479208157	0.979064584	7.84E-05	0.001848548
Fam214b	-0.266230713	3.679083516	7.89E-05	0.001855312
Adcyap1	-0.36070168	2.531720362	7.92E-05	0.001861262
Gm960	0.336510633	3.221422895	8.04E-05	0.001884419
Lrrc1	0.206427304	5.61238165	8.05E-05	0.001884419
Prss35	-0.406244218	1.555358098	8.13E-05	0.001900902
Pqlc3	-0.585179122	0.17547758	8.15E-05	0.001902485
Il1rl2	-0.468436835	0.902212414	8.26E-05	0.001923421
LOC432842	-0.27217575	2.668692592	8.28E-05	0.001924279
Rbm46	0.631388415	0.165486546	8.29E-05	0.001925613
Gstcd	0.214466849	4.70710481	8.37E-05	0.001939756
Lrrc4	0.230083078	5.029742988	8.68E-05	0.002008313
Plscr4	0.280100088	3.358931985	8.72E-05	0.002015247
Astn2	0.275335875	8.944885955	8.77E-05	0.002021621
Prkd1	0.280397796	7.327250887	8.96E-05	0.002063935
Prkcq	-0.225251075	4.173880333	9.05E-05	0.002078705
Adamtsl2	-0.443136638	1.288311856	9.06E-05	0.002078705
Mmp15	-0.264864722	3.172829761	9.09E-05	0.002082392
Grik5	-0.194129631	6.812370121	9.25E-05	0.002116417
Repin1	0.175877125	4.702707184	9.33E-05	0.002131374
Mycl	-0.364729005	2.177900712	9.36E-05	0.0021332
Katnal2	-0.234114394	3.664845507	9.48E-05	0.002159012
Grin2d	-0.474797977	2.454094796	9.63E-05	0.002187171
Adamtsl4	-0.496308995	1.646679667	9.64E-05	0.002187171
Zfp57	-0.350701298	2.680168819	9.71E-05	0.002199659
Ago2	-0.183937162	6.65192317	9.78E-05	0.002211873
Ust	0.207955529	6.571622189	9.81E-05	0.002214609
Cep97	-0.165521253	5.222637485	9.91E-05	0.002234876
Cdh22	0.197338287	5.36697714	9.93E-05	0.002234876
Pik3cg	-0.315502321	2.413765171	9.94E-05	0.002234876
Kbtbd11	0.184308873	6.267886006	0.00010043	0.002253606
Mturn	0.286628678	5.644473416	0.000100835	0.002259097
Atmin	0.20353986	5.114426102	0.000101681	0.002274423
Dnah5	0.309935742	4.888965853	0.000103319	0.002307406
1810011H11Rik	-0.43360834	1.336935941	0.000104296	0.002325322
Prkx	-0.240623496	4.617543706	0.000104451	0.002325322
Kcnn3	-0.180026618	6.132067549	0.000104751	0.00232831
Tspan12	0.208992911	4.533523881	0.000105891	0.002349937
Nptx1	0.233479515	6.685908771	0.000108652	0.00240742
Neb	-0.475257581	2.018979345	0.000108975	0.002408529
Ccdc116	-0.516466056	0.729316952	0.000109305	0.002408529
Atp6v0a4	-0.348867039	1.872924826	0.000109327	0.002408529
Opn3	-0.304091519	3.336419068	0.000109385	0.002408529
Trpc7	-0.242000707	3.707227841	0.000112374	0.002464849
Pde3a	0.39864327	4.58639958	0.000112397	0.002464849
Adamts1	-0.452858415	2.841939421	0.000112468	0.002464849
Il10ra	-0.287669922	2.509476783	0.000114582	0.002506675
Dalrd3	-0.244568403	4.4793847	0.000114732	0.002506675
Phyh	0.231312254	4.150683234	0.000116008	0.002530627
Rapgef2	0.171297177	7.767936091	0.000116499	0.002537401
Myh7	-0.579344066	0.262117229	0.000117105	0.002546215
Elmod1	0.157443292	7.418678328	0.000117377	0.002546215
Ppm1l	0.261763179	7.768169906	0.000117445	0.002546215
Sdr39u1	0.318232761	3.13449345	0.000118302	0.002559116
Lyn	-0.235306419	4.158269031	0.000118404	0.002559116
Tbata	-0.510459392	0.879888125	0.000119267	0.002573834
Uri1	0.167311628	6.926573586	0.000119724	0.002579744
Mrps35	0.200851654	5.142708583	0.00012162	0.0026166
Kcna6	-0.170517057	6.169180988	0.000123279	0.002648233
Ofd1	0.217653327	4.862113477	0.000124183	0.002661431
Grik4	0.223420559	6.881229692	0.000124271	0.002661431
Zdhhc17	0.159981148	7.571792762	0.000125122	0.002670076
C1qtnf1	-0.44607619	1.079532421	0.000125132	0.002670076
Nlrp1b	-0.534253296	1.220911984	0.000125243	0.002670076
Pacrg	0.357924893	6.704081946	0.000125658	0.002674873
Cx3cr1	-0.338103296	3.604768533	0.000127112	0.002701762
Klf12	0.220900717	7.963330688	0.000127856	0.002713477
Golim4	0.181124211	5.223243008	0.000129879	0.002752271
Adcy7	-0.379177735	2.270543899	0.000130416	0.002759485
Lurap1l	0.232177482	5.287263773	0.00013154	0.002779093
Fa2h	-0.253818518	4.539464478	0.000132226	0.002789407
Ston1	0.363848656	1.889001209	0.000135722	0.002858889
Guf1	0.1684928	6.049718965	0.000138168	0.002906055
Ackr3	0.286892881	3.46392445	0.000141041	0.002962075
Susd5	-0.367383111	1.97736967	0.000141428	0.00296577
Mme	-0.258929202	4.655773719	0.000141877	0.002970775
Cxxc4	-0.181652898	5.482652717	0.000145216	0.003036186
Fli1	-0.283433222	4.421007503	0.00014591	0.003046177
Tnfrsf1b	-0.311342114	2.154495735	0.000148419	0.003093963
Slc9a2	0.216104697	3.983745756	0.000148994	0.003100434
Qdpr	-0.251260157	5.493471801	0.000149253	0.003100434
Neto2	-0.216073625	7.01488267	0.000149389	0.003100434
Rnf34	0.192534988	4.514952173	0.000150618	0.003121331
Pla2g5	-0.453427853	0.760809142	0.000153137	0.003168881
Cpne6	-0.247685417	4.874853867	0.000153587	0.003172487
Skida1	0.323214381	2.225308813	0.000153813	0.003172487
Cacna1h	-0.17501179	5.978157712	0.000153987	0.003172487
Peg10	0.497506474	4.214870266	0.000155592	0.003200873
Klhl14	-0.431145134	1.786233166	0.000156998	0.003225101
Ryr1	-0.328062378	5.180924664	0.000157435	0.003229372
Sdf4	0.177131345	5.927504542	0.000159872	0.003274581
Enc1	0.253987554	7.692995183	0.000161471	0.00330253
Hist1h2bc	-0.405051578	2.526214595	0.000163711	0.003343505
Misp	-0.575198039	0.355673096	0.000164849	0.003361874
Skap2	-0.180658528	5.442079843	0.000167547	0.003411952
Acvr1c	0.203758463	5.383123312	0.000169703	0.003450863
Igfbp5	-0.249498775	5.53140814	0.000170198	0.003455959
Appl2	0.157388388	6.74482515	0.000172157	0.003490694
Gca	0.184638184	4.942287004	0.000173135	0.003505478
Arhgap23	-0.203381176	6.430635188	0.000175111	0.003540409
Smoc2	0.242901875	4.761991865	0.00018043	0.003642728
Dph6	0.20554322	6.53388774	0.000184735	0.003724291
Svil	0.195198101	4.698981647	0.000185335	0.003731055
Plxdc1	0.248360836	4.541362586	0.000187353	0.003766301
Slc39a2	-0.324982928	2.390653854	0.000188384	0.003781633
Srebf1	0.277416068	5.156471752	0.000188834	0.003785284
Rps6ka2	0.181222647	6.905933709	0.000189661	0.003796457
Ntn1	0.174520456	4.577579974	0.000190636	0.003810547
Tpcn2	-0.293249644	3.82905929	0.000192241	0.003837172
Gtdc1	0.219201711	8.113047898	0.000192635	0.003837172
9330117O12Rik	-0.417987171	1.954050963	0.000192784	0.003837172
B3galt1	0.325222308	4.980584489	0.000193699	0.003845994
6430573F11Rik	0.240427669	4.417947084	0.000193773	0.003845994
Thbs4	-0.292854114	3.079389264	0.000194614	0.003857247
Agpat4	-0.17568891	6.298604221	0.000195423	0.003867843
Fancd2	-0.316121855	2.244552931	0.000196283	0.003879405
Ehbp1l1	-0.282818378	2.933499862	0.000198621	0.003916391
A730017L22Rik	-0.175343334	5.304922041	0.00019871	0.003916391
Dtl	0.345548033	2.280628732	0.000200299	0.003942192
Zfp428	-0.259266033	2.935012499	0.000201676	0.003963765
Cldn34c1	-0.409192931	1.851444654	0.000201985	0.003964303
Ypel5	0.202364228	5.750305348	0.00020275	0.003973796
Qrfpr	0.379016456	2.550533205	0.000205304	0.00401825
Kirrel	-0.254035902	3.981636254	0.000205643	0.004019313
Arrb2	-0.269482584	3.052573414	0.000206348	0.004026712
Kcna2	0.200598749	7.200554285	0.000206593	0.004026712
Grin3a	-0.276773869	6.119639488	0.000208239	0.004048646
Rcan2	0.280896728	7.553210884	0.000208293	0.004048646
Fgd2	-0.374020234	2.00446705	0.000209303	0.004060109
E2f1	-0.403530007	1.46311462	0.000209459	0.004060109
Nt5c2	0.154641212	7.345048254	0.000212605	0.004115431
Drd3	0.408280158	2.14003156	0.000214284	0.004142234
Itgav	0.171771571	6.85242775	0.00021507	0.00415174
Nfib	0.175998274	8.942016199	0.000216628	0.004172724
Mkx	0.226393593	6.370875943	0.000216749	0.004172724
Asah2	0.257998045	4.217618673	0.000217863	0.004182817
C630043F03Rik	-0.342013262	2.181747792	0.000217867	0.004182817
Atp2b1	0.164736107	9.750578904	0.000218211	0.004183715
Fam134b	0.154897398	6.332546345	0.000218916	0.004183734
Spsb3	0.236445319	3.587577617	0.000218975	0.004183734
Rbms3	0.408209315	7.246761386	0.000219103	0.004183734
Vwc2	-0.334857877	5.155585306	0.000220052	0.00419618
Pstpip2	-0.284770599	4.461359961	0.000221803	0.00422384
Spry4	-0.282362135	3.774595581	0.000229183	0.004356427
Ipo13	-0.156637048	5.652391624	0.000229672	0.004356427
Rtn4rl2	-0.261895227	4.351333667	0.000229692	0.004356427
Zfp385b	0.274021356	9.182162683	0.000230184	0.004359883
Lasp1	-0.190981782	5.747856457	0.000231132	0.004371959
Chrna4	0.20988495	4.161301264	0.000231759	0.004377939
Drd1	0.268885946	4.811696829	0.000243085	0.004585747
Mapk11	-0.276517201	4.032949059	0.000243682	0.004590862
Hgsnat	0.16403827	5.185722079	0.000246403	0.004635927
Hs6st3	0.443502099	10.01418146	0.000248504	0.004665693
Sipa1	-0.264940162	3.088044101	0.000248647	0.004665693
Magee1	0.251007556	5.271659409	0.000251782	0.004718238
AI593442	0.256242918	6.426016292	0.000252479	0.004725013
Dazap2	0.226274121	4.426942248	0.000255119	0.004768087
Trhde	0.229375605	7.92189143	0.000256835	0.004787538
Fam174b	-0.185334849	3.984118463	0.000256839	0.004787538
Zfp703	0.257176569	3.089357856	0.000257591	0.004795208
Phldb1	-0.221573572	6.642823511	0.000258751	0.004810443
4930520O04Rik	0.424753538	0.854996067	0.000260161	0.004830294
Casp9	0.20307936	3.996935798	0.000261057	0.004840538
Cwh43	0.240255516	3.024381677	0.000266042	0.004922599
Gmip	-0.33551001	2.198045782	0.000266181	0.004922599
Ikzf1	-0.316904771	3.605387395	0.000270437	0.004994749
Zbbx	-0.418862083	3.536659184	0.000271752	0.005012471
Aff3	0.213305059	8.339699858	0.000273184	0.0050323
Nova1	0.259231045	7.635726459	0.000274812	0.005055677
Epha10	-0.181957245	5.513046581	0.000277617	0.005100625
Flrt2	0.196846061	8.484894669	0.000281956	0.005173607
Slc32a1	0.241831546	4.59729715	0.000282754	0.005181502
2700081O15Rik	-0.213938217	3.822411008	0.000283598	0.00519022
Bace1	-0.152669222	5.575789439	0.000284255	0.005195495
Gm16432	-0.247480784	4.564673336	0.000285509	0.005211643
Pdgfa	-0.22691245	3.68180663	0.000286483	0.005220863
Fam117a	-0.282895498	3.522909789	0.000286755	0.005220863
Wipf3	0.250297445	6.591012882	0.000288304	0.005242299
Itga8	0.201559576	6.298806758	0.00029017	0.005269434
Lypd6b	0.259821578	4.0164126	0.000292501	0.005304916
Afmid	-0.388089728	1.327070248	0.00029458	0.005332227
Shisa7	-0.256580706	6.486108674	0.000294763	0.005332227
Prrg1	-0.231600607	4.597684433	0.000298449	0.005391986
Abcc4	0.28315706	6.054636178	0.000299588	0.005405623
Arglu1	0.175731095	7.329493492	0.000300691	0.005417787
Yif1b	0.253691508	2.711375972	0.000301031	0.005417787
6820408C15Rik	-0.326094154	2.216607001	0.00030201	0.005428476
Rtbdn	-0.561949049	0.163544684	0.000303461	0.005447608
Rtn1	0.165121526	8.502627561	0.000305537	0.005477893
Nfkbiz	0.211124568	4.270584703	0.00031229	0.005591859
Ccnd1	-0.287567351	3.542890161	0.000312951	0.005596573
Relt	0.291552114	2.877796177	0.00031353	0.005599832
Cacnb1	-0.16000016	5.684356726	0.000315218	0.005622843
Igsf9	-0.310713836	1.872590541	0.000318131	0.005667632
Plch2	0.224554648	5.13088946	0.000326188	0.005803838
Unc93b1	-0.305599472	2.636914419	0.000329573	0.005856671
Moxd1	0.208277119	3.850993689	0.000331894	0.0058905
Chst8	0.221408014	4.795209827	0.000333324	0.005908423
St3gal1	-0.238167467	5.174777331	0.000335747	0.005943901
Orc3	0.153440023	6.458391087	0.000337165	0.005957854
Dhrsx	-0.280169898	2.798801512	0.000337381	0.005957854
Prmt2	-0.168980619	4.795916488	0.000338061	0.005962391
Sgk2	-0.394274376	1.516728547	0.000338704	0.005966263
Arhgdig	-0.404855067	2.102017143	0.000340983	0.00599892
Cenpw	-0.500295442	0.495833013	0.000344163	0.006047322
Tox3	0.228299989	5.868485391	0.00034475	0.006050092
Rasal1	-0.177918571	5.19730561	0.000347103	0.006083809
Samd14	-0.292761315	2.966467596	0.000350403	0.006134013
5730409E04Rik	0.254534333	3.971235756	0.000359438	0.006282165
Agl	0.151269773	5.779927508	0.000359758	0.006282165
Stx5a	-0.153864172	5.661693861	0.00036522	0.006369661
Kcnab2	0.187298179	7.269994051	0.000366644	0.006386594
Frmd6	0.214205525	7.012525379	0.000368558	0.006412008
Trim62	-0.243574779	3.919338333	0.000371279	0.00644836
Krt222	0.20325588	3.859666818	0.000371634	0.00644836
Slc9a3	-0.474570283	0.488217242	0.000372021	0.00644836
Rasal3	-0.560759806	0.338272365	0.000373243	0.006461605
Col27a1	-0.232064152	3.382763778	0.000375623	0.006494823
Pkhd1l1	-0.360191977	1.993824182	0.000377632	0.00652156
Nectin3	-0.223834497	7.052767044	0.000380341	0.006555271
Metap1d	0.155420374	5.495282931	0.00038055	0.006555271
Nav1	-0.17919427	7.333700656	0.00038098	0.006555271
Spock1	0.281103465	8.526966071	0.000382135	0.006567132
Crhbp	0.318437236	2.20663446	0.000382998	0.006568455
Stab1	-0.337165907	3.31354345	0.000383144	0.006568455
Stx3	-0.155151299	5.37523113	0.000387205	0.006618646
Nlrp5-ps	-0.52638141	3.00038489	0.000387432	0.006618646
Kcnd3os	-0.282267568	2.769705525	0.000387862	0.006618646
Slc25a25	-0.162934891	5.701073427	0.000387951	0.006618646
Mgll	0.175571276	7.170877672	0.000391512	0.006671329
Lzts2	-0.182465834	4.264780476	0.000392081	0.006672961
Klhdc9	0.436196747	1.079462476	0.000393164	0.006683312
Vcan	-0.31605923	6.141716886	0.000395135	0.006708733
Lmo3	0.149393155	6.643182068	0.000395812	0.006712127
Rasgrf1	0.190654461	8.374278923	0.000398152	0.006743704
Sh3gl3	0.161880095	5.102236158	0.000400407	0.006773753
Chd1l	-0.20375193	3.990837008	0.000400913	0.006774182
Sh3pxd2b	-0.171926007	5.257359243	0.000402715	0.006786183
Tjap1	-0.209347728	4.455282317	0.000402823	0.006786183
Pfkfb3	-0.208057188	5.47814908	0.000403068	0.006786183
Fam107b	-0.188634852	3.82120331	0.000406188	0.006830547
Dclre1a	0.220086319	3.552764583	0.000410155	0.006889043
Hic2	-0.267507834	4.294743868	0.000413902	0.006943706
Cap2	0.167985352	7.549471428	0.000414618	0.006947443
Tsga10	-0.157672326	6.736585829	0.000420366	0.007033231
Ampd2	-0.204787733	4.596063726	0.000420736	0.007033231
Tspan9	0.161904581	5.893329396	0.000425739	0.007107139
Zfp820	-0.57922238	0.340962758	0.000426166	0.007107139
Vasn	-0.275942439	2.286448662	0.000429877	0.007160552
Cfap100	0.247879572	3.650792635	0.00043108	0.00717211
Adam19	-0.21038216	5.139551476	0.000445098	0.007396598
Lipa	-0.168209989	4.782420421	0.000449372	0.007458826
St8sia1	0.138290083	6.047064425	0.000450901	0.007475407
Gm3002	-0.515702883	0.308292954	0.000453005	0.007499461
Ak5	0.201122635	7.33760107	0.00045345	0.007499461
Nasp	-0.199364889	4.600753543	0.000453948	0.007499461
Otub1	0.214657747	5.126078926	0.000458406	0.007564228
Igsf3	0.21930714	5.504478025	0.000459714	0.007576955
Gm16701	-0.283724964	3.069115216	0.000460394	0.007579292
Got1	0.157708991	6.307510186	0.000464491	0.007637823
Efcab5	-0.291058369	3.215681484	0.000467056	0.00767104
9230110C19Rik	-0.222222609	4.754153569	0.000467768	0.007673796
Tmc4	-0.32853881	1.782171837	0.000468974	0.007684636
Ankrd13d	-0.176630026	4.785233202	0.000474019	0.007758276
Rasd1	0.458201923	1.211463292	0.00047568	0.007776434
Rnf39	-0.413522137	1.143528956	0.000476806	0.007785801
Ccdc186	0.151081905	5.104310665	0.00047756	0.007789091
Sh3bgrl2	0.296625585	5.27264758	0.00047856	0.007796382
6720489N17Rik	-0.266939317	2.8698267	0.000480635	0.007821145
5730455P16Rik	0.187611204	4.938298456	0.000485616	0.007887776
1110008P14Rik	-0.274155989	3.81712316	0.000486281	0.007887776
Chn2	0.180698359	6.458962811	0.000486409	0.007887776
Bicd2	-0.173141459	6.066400313	0.000487986	0.00790425
