Gene	logFC	logCPM	PValue	FDR
Klhl41	-0.51366868	0.885739189	4.61E-05	0.00151961
Arid3a	-0.23587108	3.830411766	4.64E-05	0.001524487
Elavl4	0.276267143	7.159498991	4.71E-05	0.001544238
Hs3st3a1	0.556994653	2.488444914	4.74E-05	0.001549709
Kcnk4	-0.368679123	2.741774012	4.75E-05	0.001549944
Adam18	-0.348893994	2.325270984	4.79E-05	0.001559192
Pde3a	0.383831614	4.544115215	4.85E-05	0.001574892
Ttll3	-0.325646573	4.243537166	4.89E-05	0.00158538
Gm14204	-0.312826603	3.70672829	4.90E-05	0.001585452
Rims3	0.314387196	4.708969094	4.97E-05	0.001602311
Slc31a2	-0.264057024	3.855845504	4.98E-05	0.001602311
Chka	-0.230506763	7.615778217	5.02E-05	0.001613422
Arl3	-0.237886218	5.138087962	5.04E-05	0.001614373
Gabra1	0.364888814	7.949601738	5.07E-05	0.001622909
Nars	0.256270538	5.94542208	5.13E-05	0.00162891
Scpep1	0.244529996	4.207612377	5.14E-05	0.00162891
Cenpu	-0.428012899	2.239157529	5.14E-05	0.00162891
Gstm5	0.387430559	4.694716871	5.14E-05	0.00162891
Creg2	0.264643837	6.341754864	5.15E-05	0.00162891
Susd5	-0.34754519	2.471125268	5.17E-05	0.001630094
Pabpc4	-0.228568559	4.156815242	5.20E-05	0.001636094
Glt8d1	-0.254048477	4.953094423	5.26E-05	0.001653248
Snrnp48	-0.202796113	5.840059468	5.32E-05	0.001668866
Crhr1	-0.216806187	5.129477017	5.40E-05	0.001687266
Unc93b1	-0.33524391	2.922241329	5.41E-05	0.001687266
Stard5	0.260159415	3.3727282	5.42E-05	0.00168961
Plod2	0.268022171	4.427127876	5.44E-05	0.001691812
Efnb3	-0.298667814	5.127954723	5.52E-05	0.001711326
Trim30d	-0.436036729	1.299884715	5.54E-05	0.001715641
Slc41a3	0.332064027	2.251722573	5.57E-05	0.001716282
Tmem91	-0.36493037	2.561111072	5.57E-05	0.001716282
Ypel5	0.212446968	5.950130129	5.64E-05	0.001734312
Apol8	0.504023188	0.758995374	5.70E-05	0.001749969
Scn1b	0.345788129	6.420529996	5.80E-05	0.001776807
Chd3os	0.408208314	4.531567937	5.99E-05	0.001829012
Snap23	-0.230768969	5.559393404	6.00E-05	0.001829066
Dnm2	-0.208664744	6.671973984	6.03E-05	0.001835321
Gdnf	-0.51753888	0.972873914	6.11E-05	0.001855209
Ttc39b	0.198357501	7.039079501	6.15E-05	0.001863425
Slc2a13	0.325267301	8.711746731	6.18E-05	0.001869242
Dock2	-0.392821059	3.943155679	6.26E-05	0.001886879
Plxdc1	0.246122354	4.777801832	6.30E-05	0.00189515
Rimkla	-0.288506072	4.247762371	6.37E-05	0.00191406
Pik3r1	0.194189367	7.654321654	6.45E-05	0.0019317
Akap12	0.260544734	4.816488794	6.46E-05	0.0019317
Crb1	-0.582214212	2.202033328	6.52E-05	0.001944992
Rhbdf1	-0.337923324	3.310523135	6.57E-05	0.001957911
Shc4	-0.289912057	3.85927767	6.67E-05	0.001983229
Hist1h2bc	-0.402584563	2.888765212	6.72E-05	0.001994013
Matn4	-0.389557253	2.990801186	6.92E-05	0.00204813
Tspan11	0.278393488	2.881771326	7.09E-05	0.002093676
Igsf9	-0.341352316	1.97609681	7.16E-05	0.002110897
Dnmt3a	-0.211173542	7.633785329	7.18E-05	0.002111117
Lcp2	-0.418187137	2.493384529	7.21E-05	0.002117004
Pkd1l3	-0.586886543	0.792171912	7.23E-05	0.002117773
Dtl	0.318470862	2.42504209	7.27E-05	0.002126433
Zfp316	0.229404163	4.75716441	7.35E-05	0.002143839
D4Ertd617e	-0.346671193	2.286020804	7.44E-05	0.002166526
Kcnab3	0.351378058	3.743680895	7.51E-05	0.002181355
Atp13a4	0.249821103	4.826105605	7.57E-05	0.002195471
A230056P14Rik	-0.294329529	2.807672984	7.59E-05	0.002197413
Enc1	0.372425241	8.223171893	7.64E-05	0.00220678
Echdc2	-0.39067939	2.734191701	7.80E-05	0.002244181
5730409E04Rik	0.346557576	4.532549657	7.80E-05	0.002244181
B930041F14Rik	0.341896762	3.462308685	8.07E-05	0.002317276
Pcsk1n	0.412789778	6.226382442	8.16E-05	0.002336701
Sept6	-0.199517804	5.488188354	8.22E-05	0.002348493
Gm13830	-0.330602482	3.217432347	8.35E-05	0.002383658
Rims4	-0.223489225	5.309276224	8.42E-05	0.002396284
Fam3c	0.182416496	5.911746971	8.49E-05	0.002410256
Got1	0.283332763	6.671430249	8.50E-05	0.002410256
Galnt10	-0.217199303	4.874428273	8.53E-05	0.002414018
Zbtb46	-0.273201182	4.712479314	8.71E-05	0.002460227
Cftr	-0.494523517	2.454463981	8.77E-05	0.002467032
Dio2	-0.473931757	5.430777371	8.77E-05	0.002467032
Utp14a	-0.215563879	4.593841046	8.82E-05	0.002477531
Zkscan16	0.256559248	5.56132806	8.86E-05	0.002479978
Ldlrad3	0.275909958	6.428654683	8.87E-05	0.002479978
Gm10432	-0.474310632	1.48100675	8.90E-05	0.002482001
Scamp2	-0.224744877	4.742998592	8.91E-05	0.002482001
Plcb4	0.345763712	7.299503321	8.95E-05	0.002488542
Ccdc155	-0.474169229	1.325545747	8.98E-05	0.002488542
E330020D12Rik	-0.687871637	0.425869468	8.98E-05	0.002488542
Terc	-0.712677917	0.617106172	9.02E-05	0.002493596
Slc24a4	0.274665478	6.839000327	9.05E-05	0.002498303
Samd15	-0.35634959	1.835368478	9.07E-05	0.00249834
Scn1a	0.282585947	8.216246351	9.22E-05	0.002534449
Baz1a	-0.242135581	4.197245898	9.24E-05	0.002534449
Kcna1	0.309002401	7.371164228	9.30E-05	0.00253998
Drd1	0.356354983	5.303267693	9.32E-05	0.00253998
Rai1	-0.200406262	7.629508005	9.32E-05	0.00253998
Fcrls	-0.461239295	2.852454004	9.33E-05	0.00253998
Dlgap4	-0.209572997	7.796141445	9.41E-05	0.002556515
N4bp2l1	-0.193575289	5.945869808	9.55E-05	0.002589619
Adam19	-0.211523115	5.253970152	9.61E-05	0.002601702
Ddx4	-0.493076829	1.918160741	9.71E-05	0.002622485
Cldn10	0.263434951	4.245401263	9.76E-05	0.002630549
AU022252	-0.252820036	3.410860589	9.90E-05	0.002663957
Ccdc169	-0.543979352	1.175249044	9.93E-05	0.002667212
Klhdc8b	-0.320931832	2.924440026	0.000100073	0.002678878
Tmem178	0.21960938	6.594227232	0.000100094	0.002678878
Zfp933	-0.206541284	5.803958133	0.00010051	0.002684973
Hist1h4d	0.449079446	3.788087118	0.000101266	0.002700109
Bcorl1	-0.197914863	5.00108675	0.000104971	0.002793688
Bcar1	-0.170849613	6.069786726	0.00010666	0.002833349
Acrbp	-0.335103467	2.985620937	0.000107177	0.002841779
Col11a2	-0.379319184	2.996879656	0.000109269	0.002888688
Runx1	-0.319429041	3.108540161	0.000109494	0.002888688
Ostm1	0.272988037	5.229515728	0.000109553	0.002888688
Gm10033	-0.320448871	4.499057855	0.000110009	0.002895348
C1qtnf1	-0.39630658	1.58288347	0.000111451	0.002927899
Foxo6	-0.266602453	3.787452686	0.000113273	0.002970288
Aph1c	0.264381611	3.546203527	0.000113605	0.002973544
Hist1h1c	0.467960732	2.996361284	0.000114912	0.003002244
Pcgf2	-0.297123826	3.524446962	0.000115764	0.003013349
Nptx1	0.40035938	7.402539899	0.000115953	0.003013349
Ptpn9	-0.210164841	6.274847055	0.000115971	0.003013349
Abi3	-0.472815025	1.951106323	0.000116552	0.00302293
Rnf207	-0.510150425	1.464200703	0.000118064	0.003056582
Pdp1	0.351389567	6.950333169	0.000119113	0.003077152
Irf5	-0.419715128	1.411530638	0.00011929	0.003077152
Magee1	0.398194707	5.788399484	0.000120385	0.003099811
Sumo3	0.258360926	5.093591497	0.000121377	0.003118569
Nppc	-0.600392065	0.423829264	0.000121551	0.003118569
Slitrk1	0.271842891	6.268830873	0.00012472	0.003185928
Pink1	0.33653083	6.49371011	0.000124854	0.003185928
Csk	-0.215455854	4.549341756	0.000125191	0.003185928
Megf10	0.225630185	5.945316542	0.000125285	0.003185928
Btla	-0.575169834	1.117304533	0.000125293	0.003185928
Cplx3	-0.497123924	0.980851299	0.000126461	0.003209912
Rab26	-0.308199699	3.741995215	0.000128051	0.0032445
Tmem181b-ps	-0.242055377	5.854808086	0.000128361	0.003246583
Ttr	-0.618179548	6.73072008	0.000129953	0.003280819
Ccdc74a	-0.315819847	2.665818024	0.000130175	0.003280819
Acvr1c	0.25769643	5.562335171	0.000131568	0.003310096
Gap43	-0.352310863	6.212174818	0.000132908	0.003337915
Glra3	-0.495773085	3.55394804	0.000134125	0.003361632
Wbscr27	-0.416608662	1.343111814	0.000134324	0.003361632
Avil	-0.51730575	1.253455748	0.000135624	0.003388219
Id4	0.375263477	4.914321499	0.000136235	0.003397538
1110032F04Rik	0.450296382	3.012015652	0.000138267	0.003442192
Rcan2	0.30985368	7.619589998	0.000138862	0.003450992
Dnase1l2	-0.625168919	0.88348344	0.000139555	0.003462185
Srsf12	-0.219798476	4.478599098	0.000140276	0.003474024
Plekhg4	-0.694963251	0.396432241	0.000140573	0.003475354
Cdan1	-0.220718789	4.322918453	0.000144447	0.003558876
Col25a1	0.3263791	7.133737579	0.000144451	0.003558876
Ybx1	-0.197704467	6.076282247	0.000146658	0.003602725
Msantd1	-0.395183956	1.446978844	0.000146736	0.003602725
Zyx	-0.25373685	3.633381076	0.00015231	0.003728786
Nfam1	-0.430060372	1.371497027	0.000152393	0.003728786
Gdpd2	-0.532525826	1.578134661	0.000154976	0.003782294
Kcnk12	-0.231551212	4.607201943	0.00015511	0.003782294
Zfp395	0.253685059	3.812395188	0.000155698	0.00379015
Adamts16	-0.317283727	4.340418226	0.000158378	0.003848818
Fam124a	-0.253729418	5.049830278	0.000158886	0.003854596
Gdf10	0.442336045	2.119022361	0.000161157	0.00390307
Plk4	-0.340201092	2.302550223	0.000161788	0.003911698
Runx2	0.387383985	6.500393898	0.000163172	0.00393848
Ebf4	-0.287390421	4.269582938	0.000164031	0.003952544
Mroh7	-0.321592445	2.443814547	0.000165281	0.003970303
Gm3002	-0.595933664	0.197370078	0.000165325	0.003970303
Rhou	0.245659869	5.161986454	0.000166125	0.003982801
Rasa4	-0.306771762	2.188920786	0.000166443	0.003983742
Tmem56	0.2428249	6.367099867	0.000168177	0.004018511
Ccdc28b	-0.26644063	3.697526862	0.00016867	0.004023532
Lyzl4	-0.284211515	4.783733517	0.000170313	0.004055961
Sparcl1	0.316131044	8.959368873	0.000170834	0.004061588
Mansc1	0.281211359	2.94690856	0.000172088	0.004084576
Rimklb	-0.201613727	5.534178131	0.000172973	0.004098764
Id2	0.336637364	4.771607073	0.000173592	0.004106623
Rtn1	0.231645868	8.828436517	0.000175075	0.004134834
Slc22a13b-ps	-0.416554406	2.325457841	0.000175457	0.004137015
9530036O11Rik	-0.396680588	3.295965053	0.000177769	0.004184623
Aoc2	-0.383000001	1.939797593	0.000178893	0.004204127
Cdh24	-0.329838032	2.71237247	0.00018195	0.004250052
Cpne9	-0.319652411	4.061565919	0.000182085	0.004250052
Dexi	-0.199564978	5.24525394	0.00018217	0.004250052
Fam213a	0.200870286	5.131585771	0.000182231	0.004250052
Lhcgr	-0.47653448	0.833790799	0.000182337	0.004250052
4930593A02Rik	-0.320964541	3.050490295	0.000184801	0.004300478
Nckap5l	-0.207694562	4.688399665	0.000185106	0.004300549
Fat4	0.189487084	6.346401484	0.000185577	0.004304478
Ccdc138	-0.320653356	4.352021046	0.000188804	0.004372214
Hist2h2bb	0.544519192	3.055468869	0.000191506	0.004420973
Srrm3	-0.231728067	6.138957382	0.000191623	0.004420973
4933427D14Rik	-0.216575653	6.131938822	0.000191839	0.004420973
Lama1	0.272783041	3.460885199	0.000192229	0.004422817
Ttc7	-0.189226884	4.98961685	0.000193215	0.004438349
Sema3a	0.325309622	6.058124399	0.000194715	0.004465606
Tceal1	0.42112404	2.539515807	0.000196396	0.004496938
Trim67	-0.369684551	2.578128738	0.000197238	0.004508985
Clgn	-0.255875179	3.918823875	0.000199534	0.004554154
BC016579	-0.5721952	0.657645233	0.000200084	0.004559414
Pip5kl1	-0.396674144	1.642959227	0.00020191	0.004593694
Mok	-0.243186752	4.788700172	0.000205055	0.004648235
Dock8	-0.279695111	4.019909762	0.000205137	0.004648235
Asah2	0.267275222	4.346807535	0.000205545	0.004648235
Miat	-0.277030346	7.967949208	0.000205611	0.004648235
St3gal1	-0.22075293	5.391754471	0.000206669	0.004664759
Thbs4	-0.360373972	3.36213618	0.000211731	0.004771476
Scn9a	-0.646052812	3.776424192	0.000217141	0.004885676
Cflar	-0.218535372	4.95235051	0.000221055	0.004965909
Hsd11b1	0.4049245	2.688572027	0.000225309	0.005053516
Pacrg	0.338355746	6.579383687	0.000226523	0.005072754
Ak2	-0.216539421	3.971849893	0.00022759	0.005080924
Hyal2	0.340608047	2.44635308	0.0002276	0.005080924
Agpat4	-0.202713935	6.39440962	0.000228915	0.005102301
Cd83	0.438032918	3.138168203	0.000229319	0.005103328
1500015O10Rik	-0.610847604	1.084986122	0.000234414	0.005208587
Zdhhc21	0.201135894	7.135379368	0.0002376	0.00527118
Erbb3	-0.414312504	2.972873198	0.000238989	0.005293747
A630023P12Rik	-0.569531162	0.683678498	0.000242569	0.00536472
Prkacb	0.225213746	8.439069728	0.000246471	0.005436059
Ptgr2	0.213229324	4.920277938	0.000246557	0.005436059
Tet3	-0.182807434	7.484853965	0.000249062	0.005482824
Cntn5	0.503000862	9.749745938	0.00025048	0.005505534
Pde6d	-0.198314374	5.082808151	0.000250973	0.005507891
Crybg3	0.259284242	4.408670112	0.000252544	0.005533853
Myo1f	-0.450173	1.387515322	0.000256995	0.005619962
Rnf25	-0.212255189	4.368712099	0.000257261	0.005619962
Rhoj	0.410449344	3.687584818	0.000257707	0.005621083
Numbl	-0.205119897	5.820516124	0.000258863	0.005637675
Tmem159	0.278937045	2.966726043	0.000261634	0.005680679
Sh3bp2	-0.328389319	2.888092017	0.000261818	0.005680679
Peg3	0.248884187	8.301417307	0.000262032	0.005680679
Rabac1	0.353714086	4.96775421	0.000262802	0.005688716
Atp5a1	0.348311347	7.612675303	0.000263491	0.005695004
Spred2	-0.213700139	7.499571119	0.000266223	0.00574535
Arhgap10	0.307139541	7.037138872	0.000266654	0.005745943
Fundc1	0.203483559	4.821947228	0.000269259	0.005793324
Jak1	0.199882477	7.230121894	0.000269906	0.005798507
Elmod1	0.198840199	7.577774717	0.000272584	0.005847225
Impact	0.232708228	7.617835715	0.000273056	0.005848556
Tmem191c	-0.307501977	3.715868462	0.00027389	0.005857636
Pls3	-0.173093371	6.556259413	0.000274611	0.00586425
Ezr	0.252697521	5.030417962	0.000275873	0.005875302
Hist2h4	0.450991542	2.896035842	0.000275952	0.005875302
Zfp759	0.231443793	3.638310748	0.000276582	0.005879942
Rapgef2	0.175226016	7.833257076	0.000278198	0.005905507
F13a1	-0.485209866	1.617430004	0.000280888	0.00595375
Nfkbiz	0.203315833	4.247959217	0.000281449	0.005956776
Bach2	0.281688083	6.582091259	0.000282961	0.005979911
Mknk1	-0.204940531	5.03311165	0.000284453	0.006002543
Naa40	-0.208610102	5.492514182	0.00028801	0.006068638
Kcnd3os	-0.288061669	2.71984368	0.000289642	0.006094026
Lypd1	0.216600463	5.781850446	0.000291331	0.006115416
Tmem2	0.176520863	5.880939912	0.000291517	0.006115416
Gpd1l	0.250414865	5.838218697	0.000294265	0.006164015
Plxnb3	-0.305205732	3.728496553	0.000301939	0.006308827
Rasgrf1	0.21632697	8.424882214	0.000302334	0.006308827
Epb41	0.228595681	7.126885804	0.000302505	0.006308827
Samd14	-0.285700679	3.388295381	0.000303558	0.006321531
Cenpi	-0.544784807	0.289207555	0.000304519	0.006332307
Nt5c1a	-0.356124249	1.871500279	0.000307392	0.006382753
Kcnk13	-0.255239545	4.772938792	0.00030805	0.006387113
Ccdc13	-0.293651637	3.078323626	0.000312265	0.006452181
Col14a1	-0.395600085	1.540088351	0.000312577	0.006452181
Shc3	-0.260569949	6.850771186	0.000312739	0.006452181
Ascc2	-0.19256251	5.211048301	0.000313372	0.006452181
Zc3h6	0.285954671	5.911341181	0.00031345	0.006452181
Tox	0.394514929	7.800987597	0.000316707	0.006509829
Zmat4	0.370845407	7.717883222	0.000318842	0.006544281
Glis2	-0.222626867	3.859865606	0.000323283	0.006625916
Prkx	-0.198527545	4.667372317	0.00032433	0.006633668
Zfp821	-0.184498109	4.983114767	0.000324592	0.006633668
Morn1	-0.217519926	5.111414444	0.000328514	0.006699179
Smpdl3b	-0.417771337	1.772137634	0.000328736	0.006699179
Kbtbd11	0.266325393	6.673030635	0.000331357	0.006726111
Gabrg2	0.297273163	7.734477679	0.000331443	0.006726111
Car15	-0.361753925	2.01074099	0.00033153	0.006726111
Nceh1	0.215919202	6.888554287	0.000331944	0.006726111
Oat	0.231239966	5.230164145	0.000338677	0.006852815
Stab1	-0.37794102	3.566022506	0.00033941	0.006857916
Fgl2	-0.591929401	0.727179383	0.00034326	0.006925896
Myl4	-0.331660778	2.351837764	0.00034631	0.006977554
Dusp28	0.441704442	1.905571046	0.000347148	0.006984579
Arhgap22	-0.305928375	5.064869086	0.000349101	0.00701399
Pcif1	0.284629455	4.32038328	0.0003514	0.007050247
Obsl1	-0.300731133	3.448742784	0.000353515	0.00708172
Adprh	0.29339659	4.744447051	0.000353962	0.00708172
Rbms3	0.391952248	7.183587428	0.000355072	0.007093971
Rhpn1	-0.321058603	2.74394255	0.00035828	0.007148055
Dkk3	0.288591669	7.065613159	0.000359105	0.007154523
Oprm1	-0.361303071	4.6985138	0.000359721	0.007156795
Sdf4	0.243726013	6.400202466	0.000361906	0.007190231
Nat8f1	0.276004095	2.850086589	0.000362694	0.007195866
Ankrd46	0.231124976	6.230632806	0.000364692	0.007225468
Cyp4v3	0.278197122	2.402621508	0.000365708	0.007231472
Pfkfb4	-0.175536436	4.547965862	0.00036624	0.007231472
Gabrr2	0.505996685	1.492634188	0.000366539	0.007231472
Antxr1	0.218931491	6.133823921	0.000367023	0.007231472
Bhlhe40	0.369359361	5.52017951	0.000368866	0.007257754
Slc16a11	-0.344144939	2.418521731	0.000369501	0.007260227
Glis3	0.268084608	6.522429912	0.000372929	0.007317519
Kcnn3	-0.213886519	6.272718437	0.000375486	0.0073525
Hpn	-0.527675514	0.871181442	0.000376234	0.0073525
Tshz3	0.224070382	6.077147001	0.000376645	0.0073525
Pamr1	0.190918707	4.889876267	0.000376774	0.0073525
Atad3a	-0.187765417	4.60106811	0.000379667	0.007398832
Bend4	-0.195606933	4.39191511	0.000381161	0.007409946
Gm21992	-0.20685765	4.642882221	0.000381483	0.007409946
Smoc1	0.262700593	4.638145699	0.000381795	0.007409946
Bid	-0.244198401	2.982107329	0.000384796	0.007458039
Kcns2	0.300670287	4.835091147	0.000385477	0.007461102
Elac1	0.176184532	5.115847811	0.00038689	0.007476889
Ppm1l	0.244508997	7.772448283	0.000387341	0.007476889
Rhof	-0.237661914	4.108662231	0.000390314	0.007524098
Inpp5d	-0.304636128	4.377177652	0.000391767	0.00754192
Extl2	0.282552487	5.723371588	0.000392407	0.007544042
Shank2	-0.2253697	8.127351736	0.000393525	0.007555354
C130026L21Rik	-0.347449935	2.087349961	0.000394383	0.007561662
Mthfs	-0.279373	3.731966417	0.000398186	0.007624331
Ankrd45	-0.162843705	5.773050589	0.000399281	0.007635049
1700001L19Rik	-0.363677006	1.848194835	0.000408076	0.007792782
Slc39a10	0.206124346	8.014904753	0.000410411	0.007816999
Nmb	-0.416374746	1.424325888	0.00041044	0.007816999
Slc9b2	-0.281047375	2.789614116	0.000414336	0.00788068
Adamts1	-0.431747241	3.261851947	0.000416701	0.007915093
Slc8b1	0.338486009	2.599391296	0.000418129	0.007918425
Efnb2	0.177031659	6.899729111	0.000418522	0.007918425
Sox5	0.298871968	7.707533186	0.000418541	0.007918425
Casd1	0.227695693	6.11552451	0.00041975	0.007930779
Peli2	0.24885512	6.181109588	0.000427178	0.0080568
Paip2	-0.178437895	7.150521538	0.000428355	0.0080568
Zgpat	-0.234933133	5.148619148	0.000428656	0.0080568
Prss35	-0.338402565	1.691011438	0.000428679	0.0080568
Frmpd3	-0.199753691	5.187163632	0.000429917	0.008069421
E330009J07Rik	-0.182527326	5.358904204	0.000433896	0.008133412
Mcc	0.208465065	6.51175328	0.000435619	0.008154993
Polr3gl	-0.226615905	4.387313826	0.000436397	0.008158852
Fyb	-0.378372587	2.857798196	0.000437632	0.008171225
Gstt1	-0.309407604	2.167395923	0.000438419	0.008175216
Ccdc115	0.342120971	2.01185212	0.000441859	0.00822861
4930553C11Rik	0.957910173	2.103460445	0.000442564	0.008230995
Sgpl1	-0.167780128	5.487000174	0.000443929	0.008242797
Abca1	0.215603928	7.021372751	0.000444354	0.008242797
Zap70	-0.510911696	0.666528754	0.0004455	0.008253319
Cep89	-0.20706291	4.769533118	0.000446222	0.008255984
Rnu12	-0.54907617	1.722069157	0.000448108	0.008270117
C230091D08Rik	0.419000214	5.948534526	0.000448898	0.008270117
Ntsr1	-0.2965257	2.983180632	0.000449143	0.008270117
Ogn	0.548594827	2.215810275	0.000449305	0.008270117
Tpmt	0.277322745	2.63975009	0.000452057	0.008310036
Acsl3	0.196519077	7.72510084	0.000453237	0.008321007
Fuz	-0.26905222	3.031113218	0.000454278	0.008329403
E130304I02Rik	-0.415710788	2.33900418	0.000456993	0.008368429
Psap	0.309459286	8.672087141	0.000457763	0.008368948
B4gat1	0.377211654	5.171887286	0.000458245	0.008368948
Glce	0.194811596	5.385821934	0.000458781	0.008368948
Guca1b	-0.543029439	0.22174472	0.000463096	0.008436865
Lmo3	0.240232871	6.504825461	0.000463974	0.008442081
Zfp703	0.374907942	3.738600616	0.000465085	0.008447063
Cklf	-0.255795397	2.711134783	0.000465432	0.008447063
Vstm4	0.295101025	3.725999015	0.000467172	0.008460403
Rraga	0.34362949	4.991491258	0.000467354	0.008460403
Oxtr	-0.314559157	2.260340728	0.000471025	0.008509604
Smim13	0.268864795	6.901742007	0.000471264	0.008509604
Celf6	-0.272705678	4.411589646	0.000471902	0.008510349
E530011L22Rik	0.251221025	2.863393162	0.000475301	0.008560816
Pisd-ps2	-0.237707033	4.248617534	0.000476294	0.008567889
Grik5	-0.220311056	7.070759951	0.000478558	0.008597766
Rps6ka5	0.310181914	7.081375328	0.000481144	0.008633364
Ctla2a	-0.675684621	1.298654074	0.000482874	0.008653514
Phyhd1	-0.223865394	5.090207523	0.000484841	0.008658919
Ydjc	-0.392746364	2.219276621	0.000484851	0.008658919
Rtn4rl2	-0.246377664	4.54891338	0.000484997	0.008658919
Trim11	-0.180893393	5.088646981	0.000487139	0.008686289
Zfpm2	0.404689394	8.210028796	0.000488607	0.008701594
A930017M01Rik	0.330966688	2.873796918	0.00049184	0.008738387
Stat4	0.368362753	1.716472777	0.000491898	0.008738387
Armc9	-0.214212988	6.72646206	0.000492614	0.008740223
Cyth4	-0.323291999	2.617652709	0.000497831	0.00881615
Dazap1	-0.195477577	5.49259748	0.000498129	0.00881615
Mrgbp	-0.292289777	2.959306941	0.000500769	0.00884908
Atmin	0.271039645	5.514301185	0.000501231	0.00884908
Fam69c	0.331633959	2.670509555	0.000507851	0.008951053
Gm10865	0.486482385	0.855724517	0.000508262	0.008951053
Tirap	0.344961855	1.692730126	0.000509789	0.00896688
Rasd1	0.42742828	1.978010071	0.000510898	0.008975322
Cmtm7	-0.413993913	2.047714259	0.000520579	0.009134142
Rab43	-0.172989719	4.66772874	0.000524332	0.009188686
F3	0.257391823	5.315238449	0.000525202	0.009192648
Zscan20	-0.229547909	3.754092033	0.000526353	0.009196532
Pcdh7	0.366749464	9.703837614	0.000526713	0.009196532
Dmc1	-0.369035697	2.23907271	0.000527806	0.009204342
Mast4	0.285441112	8.786328245	0.000539735	0.009400882
Abhd6	-0.171270925	5.918343027	0.000543092	0.009447816
Spock1	0.289926127	8.637267884	0.000544729	0.009464756
Gpr88	0.378803004	6.565109654	0.000546261	0.009479823
Nsdhl	-0.190708981	4.417613626	0.000548576	0.009508427
Rps23	0.313409448	3.517195524	0.000553984	0.00959052
Sh3gl1	-0.183577989	5.039019136	0.000556786	0.00962733
Sdhaf2	-0.168294629	5.076930817	0.000558862	0.009651534
Cttn	-0.17045749	6.01491832	0.000560724	0.009671972
Ints10	-0.190814701	6.836841706	0.000563484	0.009707845
Ahrr	-0.520535904	0.534531511	0.000567224	0.009760492
Pik3c2b	-0.174137312	5.733525234	0.000568578	0.009772004
Gt(ROSA)26Sor	-0.20612717	4.870487251	0.000570841	0.009799087
Map6	-0.212263277	7.005661878	0.000572915	0.009822883
Efhd2	0.273959362	6.090494769	0.000586444	0.010042761
Cecr5	-0.202499612	6.068294094	0.000587477	0.01004839
Acat3	-0.305867747	2.108360022	0.000593157	0.010133399
Tmem14a	0.207880064	4.016896445	0.000598319	0.010192656
Syt12	0.180648581	4.963149006	0.000598746	0.010192656
5830417I10Rik	-0.209533904	4.362937141	0.000598769	0.010192656
Atp1b1	0.277019011	9.371386312	0.00059995	0.010200585
Mecr	-0.198065137	5.163005956	0.000601811	0.010220033
Micalcl	-0.319502626	3.100982755	0.000603315	0.010228409
Rnasel	0.268442439	3.221273502	0.000603738	0.010228409
B230206H07Rik	-0.458799097	1.669417351	0.000607706	0.01028342
Nudt19	0.2648062	4.004775164	0.00061216	0.010346521
Araf	0.192342588	5.707628033	0.000614792	0.010368501
Scube3	-0.333444804	1.990795112	0.000614914	0.010368501
Hpgds	-0.355577763	3.477847688	0.000616938	0.010390345
Kcna2	0.281960257	7.639811092	0.000618149	0.01039846
Fbln2	-0.239336143	3.458753815	0.000619959	0.010416629
Tesc	-0.19189478	4.717294097	0.00062223	0.010442479
Recql4	-0.610034091	0.209456151	0.00063052	0.010569172
Hdac1	-0.210157606	4.723985359	0.000634653	0.010621073
Pxdn	-0.203753966	6.858557408	0.000635105	0.010621073
Tsr2	0.265165605	4.293368256	0.000637104	0.010642017
Efcab12	-0.242888093	3.774499568	0.000639178	0.010664173
Gjb6	0.260405951	5.591207315	0.000644159	0.010732686
Ahdc1	-0.181601282	6.569715432	0.000644893	0.010732686
Slc35g2	0.243672162	4.045085606	0.000645541	0.010732686
