Gene	logFC	logCPM	PValue	FDR
Tmem178b	-0.234883202	6.755329508	0.00016233	0.005270706
Fbn1	0.200977496	5.365591418	0.000163898	0.005309458
Papss2	0.300896537	3.115341389	0.000165514	0.00533888
Gnb4	-0.169813703	4.781088005	0.000165558	0.00533888
Dusp4	0.407415205	3.979302443	0.000168621	0.005425314
Flt3	0.263212853	3.886543249	0.000169017	0.005425758
Cxxc4	-0.194134914	5.523636564	0.000170575	0.005463392
Sostdc1	-0.633273573	0.754977151	0.00017232	0.005499534
Rps6ka2	0.172644094	6.733799316	0.000172478	0.005499534
Sfmbt2	-0.302775419	4.641981965	0.000176678	0.005620807
Slc20a2	0.182523146	6.48399513	0.000179413	0.00569506
Cldn34c1	-0.375754219	1.958351939	0.000181555	0.005741409
Trim67	-0.336968899	2.382451913	0.000181682	0.005741409
Nek10	-0.346012566	3.989379687	0.000182854	0.005765596
Coro6	0.289020481	3.376816111	0.000185412	0.005833283
Orai2	-0.207699055	4.809287735	0.000188385	0.005913695
Sall1	0.258857393	4.531702372	0.000191374	0.005994262
ND2	-0.343589641	5.865795212	0.000192693	0.0060223
Pygm	0.316999417	3.453737896	0.000200644	0.006257018
Scpep1	0.208345239	4.042987728	0.000201259	0.006261695
Myt1	-0.207443493	5.513057473	0.000201677	0.006261695
Tfcp2l1	0.299424679	3.29730178	0.000202973	0.00628816
Col9a3	-0.336084293	2.423694256	0.000205271	0.006345509
Abca5	0.186791597	7.264743134	0.000208668	0.00641539
Slco4c1	-0.301727797	3.771114793	0.00020877	0.00641539
Mir124-2hg	0.174022239	6.737738663	0.000208888	0.00641539
Telo2	-0.209036867	3.659089594	0.000209691	0.006426135
Slc38a2	0.204924048	7.40243629	0.000211897	0.006479744
4933439C10Rik	0.24177723	3.410262894	0.000214304	0.006539269
Zcchc16	-0.382828093	6.251546718	0.000215811	0.006571133
Mrc1	-0.467353652	1.884541369	0.000216878	0.006589482
Fam189a2	0.21791683	4.014947662	0.000221304	0.006703121
Scube3	-0.335377309	1.961677315	0.000221636	0.006703121
Ramp3	-0.49923104	2.087648052	0.000222036	0.006703121
Smpd3	-0.167015918	6.878438169	0.000223308	0.006727224
Ankrd13d	-0.165244012	4.690648177	0.000225847	0.006789275
Tmem178	0.190885729	6.398813322	0.000229167	0.006871453
Prickle1	0.215737608	7.810304989	0.000229549	0.006871453
Fxyd6	-0.178773059	5.144854723	0.000230847	0.006895767
Haus1	0.367900609	1.853586133	0.000232461	0.00691605
Zfp189	-0.260405731	3.87750723	0.000232501	0.00691605
Prkca	0.296085611	8.530191959	0.000248605	0.007379626
Mctp2	0.411972139	4.017852339	0.000252761	0.007476533
Stard10	0.22849375	4.398667269	0.000252924	0.007476533
Ppfibp2	0.201570972	5.331397738	0.000254034	0.007493742
Bcorl1	-0.167821652	4.982325908	0.00025489	0.007503403
Lgi4	0.209358509	4.332508505	0.000260743	0.007659787
Fam20a	-0.248244206	4.722082666	0.000262173	0.007685887
Shisa4	-0.218219835	4.645901634	0.000270719	0.007920068
Trpc7	-0.318395271	3.282357168	0.000276596	0.008061604
Cntn6	-0.295725085	7.349802718	0.000276693	0.008061604
Vmn2r85	-0.467579616	2.922282688	0.000278074	0.008063322
Fstl1	-0.145899143	5.451115587	0.000278233	0.008063322
Bhlhe22	-0.302923503	3.790844032	0.000278457	0.008063322
Eepd1	0.255607349	5.512395452	0.000280087	0.008094003
Tmcc3	0.151206667	6.131237754	0.000285416	0.008231232
Ccdc186	0.153084539	5.144202319	0.00028926	0.008325185
Bach1	0.152688182	4.994110018	0.000289877	0.008326039
Stpg2	-0.40461593	2.468216807	0.000291944	0.008368473
Fgfr1	0.173736534	6.15551622	0.000294364	0.008420837
Pkib	-0.314985383	4.060661118	0.000299323	0.008545468
Comtd1	-0.336572735	1.883990896	0.000301633	0.008594105
Rassf4	0.236648307	3.276204649	0.000307401	0.008740895
Gm13986	-0.49083495	1.894184086	0.000308903	0.008758705
Adamtsl2	-0.414168054	1.539895789	0.000309261	0.008758705
Lrp12	0.157902318	6.889276197	0.000327116	0.009245903
1110015O18Rik	-0.574487059	0.519882582	0.00032881	0.009257903
Bcar1	-0.18844433	6.190553125	0.000329281	0.009257903
Cntnap5b	-0.313813074	7.327294916	0.000329664	0.009257903
Rai2	0.238961734	4.833062361	0.00033015	0.009257903
Rac3	-0.359327477	1.721286357	0.000331093	0.009266023
Oprd1	0.222715722	4.792524862	0.000336505	0.009398962
AW495222	0.365411956	1.754664246	0.000338442	0.009434475
Pgm2l1	-0.222994388	8.060409688	0.000339382	0.009438395
Maob	-0.253959202	3.863548661	0.000340292	0.009438395
Mfsd6	0.128799468	6.697655995	0.000340578	0.009438395
Igf1r	0.164791051	8.29014108	0.000344691	0.009533769
Dusp5	0.281138564	3.933314567	0.000346839	0.009574514
Xkr4	-0.359741392	9.634374542	0.000350074	0.009635856
Sema3f	-0.266893305	2.99287319	0.000350419	0.009635856
Disp1	0.240550169	5.048632485	0.000355372	0.009753139
Cbln4	0.275154427	3.503197054	0.000358129	0.009809818
Utrn	0.152381929	7.910921249	0.000359639	0.009832205
Snhg11	0.204186774	9.905579966	0.000362886	0.009901898
Taldo1	-0.171084777	4.854027237	0.000363672	0.009904295
Nrgn	-0.201929858	7.30029375	0.000365497	0.009934935
Relt	0.24206947	3.234046416	0.000368298	0.009975523
Magi1	0.223576755	8.465932504	0.000368396	0.009975523
Prmt2	-0.177795257	5.035790943	0.000369721	0.009992317
Elavl4	0.202430445	7.053321261	0.000374647	0.010106206
Ush2a	0.535613874	0.828602716	0.00037574	0.010116456
Postn	-0.411625328	1.524735579	0.0003867	0.010375149
Kremen1	0.167862185	5.168816779	0.00038681	0.010375149
Itga11	0.411446694	2.701880539	0.000387727	0.010380114
Clcc1	0.151997354	4.600689917	0.000392201	0.010480104
Dok6	-0.336324737	8.335776182	0.000397009	0.010588646
Nxt1	0.290837197	2.276940615	0.000400397	0.010655742
Skap2	-0.169600686	5.466910403	0.000401027	0.010655742
Alms1	-0.170287785	6.052652849	0.000403503	0.010678719
Mrpl47	0.1928711	3.499264345	0.000403688	0.010678719
Sh3bgrl2	0.303265785	5.210913808	0.000404149	0.010678719
Hapln2	0.277535904	3.814992964	0.000409307	0.010794905
Stk24	0.128538321	5.895568285	0.000411862	0.010842145
Rnf182	0.221607608	4.518713931	0.000419924	0.011033902
Ebf4	-0.191191316	4.008371932	0.000423587	0.011109571
Cystm1	0.207438977	4.994131967	0.000433134	0.011331941
Dock5	0.214435155	5.20093679	0.000433663	0.011331941
Zyx	-0.222131442	3.55761113	0.000435418	0.011356878
Hs3st2	0.253567288	6.03734806	0.000443605	0.011549184
Gpr173	-0.184849349	3.845082157	0.000446539	0.011604299
Mreg	0.27478131	2.746296829	0.000451471	0.011711002
Fancd2	-0.31574992	1.960935455	0.000454059	0.011756638
Dusp16	0.176092696	5.047174635	0.000456661	0.011802484
Cdo1	-0.216895686	4.065171477	0.000467429	0.012007561
Secisbp2	0.156704355	4.991559644	0.000467591	0.012007561
Akap12	0.204069664	4.478152547	0.000467864	0.012007561
Htr2c	-0.271868039	6.919302958	0.000467981	0.012007561
Greb1	0.367170362	2.101763427	0.00047356	0.012105854
Gm14403	-0.279340783	4.00878465	0.000473788	0.012105854
Tiam1	0.193895306	7.677223573	0.000475621	0.012105854
Zfp608	0.286828081	6.886779871	0.000475784	0.012105854
Hpse	0.517599725	0.52061585	0.000476078	0.012105854
Efcc1	-0.23327169	2.639859683	0.000483638	0.012276102
Bhlhe41	0.225721423	5.212228747	0.000485987	0.012306734
Igdcc4	-0.170290225	5.303696915	0.00048658	0.012306734
1600020E01Rik	0.230508498	4.460328376	0.000493114	0.012449802
Pnma2	-0.219662278	5.013081987	0.000498822	0.012571558
Nppc	-0.536755875	0.480854646	0.000499954	0.012577749
A730017L22Rik	-0.182877712	5.174793378	0.000504827	0.012677856
Fbln1	-0.339435885	3.079504403	0.0005105	0.012797677
Man1c1	0.182503432	6.215420135	0.000515666	0.012904387
E130008D07Rik	-0.357412309	1.610202513	0.00051736	0.012923993
Appl2	0.14356369	6.727142061	0.000522485	0.01300735
Fam43b	-0.256331153	3.542367412	0.000522779	0.01300735
Sprn	-0.184204253	6.073414293	0.000523448	0.01300735
Tenm1	-0.290496534	8.046385055	0.000525151	0.01302687
Tbr1	0.215159399	5.723914488	0.000528205	0.013072293
Fzd8	-0.335702326	2.054404566	0.000528825	0.013072293
Slc31a2	-0.196696971	3.931883544	0.000534556	0.013190992
Crtac1	0.193913258	6.098992501	0.000538547	0.013266396
1300002E11Rik	0.236913204	4.26954679	0.000543475	0.013364585
Casc3	0.134267759	5.396670789	0.000544967	0.013378095
Mxd4	-0.216368294	5.439404059	0.00054626	0.013386672
Nrp2	0.188647588	6.548977684	0.000547756	0.013399617
Gprc5b	0.215500848	6.776981085	0.000548677	0.013399617
Trp53bp2	0.164103028	5.662122591	0.000551439	0.013443923
Plekha2	0.261159277	4.698152999	0.000555826	0.013527638
Tbata	-0.502307706	0.448728396	0.000557089	0.013535161
Smpdl3b	-0.374159425	1.585117819	0.000559287	0.013565342
Necab2	-0.214757666	4.587102162	0.000561866	0.01360464
Ispd	-0.217286039	6.236052752	0.0005636	0.013623362
F730043M19Rik	0.183560761	4.857214717	0.000564907	0.013631736
Xrcc2	0.203029837	3.401333747	0.000567325	0.013666046
Tmpo	0.131239412	5.823807764	0.000568255	0.013666046
Itgav	0.174822678	7.335933484	0.000573204	0.013755256
Gm13629	0.334777211	4.830551738	0.000573903	0.013755256
Slc22a8	-0.309296683	3.887910518	0.000596774	0.014279311
Lsm11	-0.2818149	4.358840909	0.000600233	0.014329331
Sec24d	-0.184329081	5.125954314	0.000600885	0.014329331
Capn3	-0.320884751	2.188378858	0.00060559	0.014417306
Dgka	-0.232679561	2.893848488	0.00061285	0.014535233
Tshz3	0.154150646	5.836427049	0.000613448	0.014535233
Rhpn1	-0.258019791	2.772601668	0.000613617	0.014535233
Sorl1	0.154750744	8.438538108	0.000619157	0.014635857
Jdp2	0.176529937	6.202325969	0.000619927	0.014635857
Zfp1	0.144423916	5.594443686	0.000621687	0.014653012
Tmem191c	-0.206805046	3.753659088	0.000636252	0.014971435
Aoah	-0.559497135	0.46540195	0.000638357	0.014996106
Brd9	-0.138758614	5.767926708	0.000639628	0.015001133
Tpgs2	-0.133516992	5.360936845	0.000641894	0.015029424
Ovgp1	0.333031407	2.00641231	0.000648604	0.015161513
St3gal1	-0.168566613	5.336166826	0.000653933	0.015260947
St18	-0.225451031	7.28086008	0.000661144	0.015403894
Ngb	-0.533035572	0.702182116	0.00066292	0.015419948
Wnt2b	-0.601629629	0.657983455	0.000671576	0.015595738
AI506816	-0.567386873	0.488907305	0.000675377	0.015635592
Pros1	-0.190626268	4.499370112	0.000675496	0.015635592
Acvr2a	-0.205562156	7.655520708	0.000678924	0.015689329
Vegfc	-0.300552434	4.369040658	0.000685582	0.015817443
Idua	0.164293001	4.611559099	0.000706326	0.016269578
Chil1	0.4922876	1.068407403	0.000708964	0.016303871
Elac1	0.137042816	5.11323041	0.000711033	0.016324994
Adra1d	0.213964777	4.839136992	0.000715758	0.016406935
Col25a1	0.203462053	7.002998327	0.000717185	0.016413136
Klf5	0.23960037	3.956140949	0.000723065	0.016504742
4930539E08Rik	-0.313114154	1.702078849	0.000724439	0.016504742
Celsr1	0.214285912	4.357811979	0.000724678	0.016504742
Stt3b	0.136468352	7.323787001	0.000729324	0.016583931
Churc1	0.221719001	3.805404156	0.000733625	0.016655037
Capn5	-0.185747967	4.691298987	0.000736037	0.016659418
Nell1	0.310702341	7.850567776	0.000736166	0.016659418
Lrrc8d	0.189773463	6.158341337	0.000746331	0.016862554
Gsg1l	0.19643624	6.256456462	0.000751101	0.016943364
AI504432	-0.159772538	5.434785866	0.000762602	0.017057247
Fndc3b	0.207781256	7.192440369	0.000762794	0.017057247
Slc8a2	-0.174171467	7.31838033	0.000762795	0.017057247
Rnf128	0.185684107	4.318094866	0.000762869	0.017057247
Batf3	0.532891021	0.264822288	0.000763136	0.017057247
Cdc7	0.199681137	4.495272985	0.000763363	0.017057247
Map3k1	0.268245098	5.900317024	0.000778055	0.017358212
Mapk4	0.219103791	7.44496729	0.000780844	0.017393083
Grm2	-0.224956366	4.970547338	0.000786669	0.017470748
Coq10a	0.163617362	4.634676448	0.000786793	0.017470748
Emc2	-0.18156274	6.690774891	0.000789696	0.0175078
Zdhhc17	0.135430403	7.701868624	0.000798859	0.017683325
A330076H08Rik	-0.262302244	5.703834606	0.000808108	0.017840601
Phactr2	0.212789025	6.092531269	0.000808479	0.017840601
Auh	0.174275851	6.291855118	0.000810694	0.017861702
Zfp946	-0.23428485	4.66400605	0.000817673	0.017987528
Srsf5	0.166833028	6.881066352	0.000819948	0.018009653
Slc23a2	0.129803966	7.925085719	0.00082609	0.018116524
Asph	0.16212084	7.713892752	0.00083532	0.018290669
Klhdc8a	-0.293416194	2.861005482	0.000845196	0.01847841
Lcorl	-0.283752482	7.264589327	0.000854993	0.018663849
Klhl8	0.142270425	5.551687334	0.00085817	0.018704415
Mfsd7b	-0.138322901	5.430182734	0.000862476	0.018769435
Vwc2	-0.314054252	4.974775657	0.000869185	0.018860602
Timp4	-0.272207398	3.152453004	0.000870284	0.018860602
Lrrc3b	-0.231112462	5.890720175	0.000870653	0.018860602
Col5a2	-0.275925683	2.848201106	0.000880791	0.019051123
Ahsa2	-0.216341499	4.992936145	0.00088424	0.019096623
Ano10	0.170082158	5.246466458	0.000892475	0.01924517
Apbb2	0.173620379	7.767900349	0.00089467	0.019263228
Igsf10	-0.333346205	1.98048756	0.000901272	0.01934105
Sema6c	-0.215024769	3.527263728	0.00090227	0.01934105
Fech	0.120169319	5.432460751	0.000902373	0.01934105
Dysf	-0.287483834	2.832474948	0.000916092	0.019605469
Zfp945	-0.248684432	5.328821565	0.000919617	0.019651278
Akr7a5	-0.214702093	3.283706051	0.000929206	0.019826324
1700047M11Rik	-0.290444117	2.998595256	0.000948182	0.020156561
Ppm1l	0.238549983	7.794659167	0.00094887	0.020156561
Letm2	0.171318632	4.580926311	0.000948945	0.020156561
Slco1c1	-0.190626349	6.712004992	0.000950925	0.020168414
Mgat4a	0.130190043	6.495220762	0.000956551	0.020257469
Bank1	-0.282844847	2.948693752	0.000964305	0.020391248
Ptprz1	-0.172217588	8.429365616	0.000974051	0.020566675
Hn1	-0.134787021	4.67632235	0.000980775	0.020677879
Dirc2	0.126429953	6.174175858	0.000985792	0.020752823
Syt12	0.161748987	4.887702104	0.000988965	0.020788783
Mpp3	0.147021201	5.213158882	0.000993061	0.020844008
Rpp25	-0.417075765	1.24841828	0.000998269	0.020922353
Peg3	0.146034491	8.383531121	0.001000355	0.02093515
Sec1	0.463794809	0.726640032	0.00100261	0.020951456
Smim20	0.156358344	4.505989512	0.001007135	0.020995543
Plxnb3	-0.215419455	3.913581186	0.00100768	0.020995543
Xkr8	-0.314092995	1.832262431	0.001009222	0.020996843
Tmem28	-0.21924064	3.064439	0.001019576	0.021161253
Adamtsl4	-0.435802577	2.329812408	0.001020107	0.021161253
Sytl5	-0.24034418	4.171010581	0.001024093	0.021212927
Sh3bgrl	-0.170194317	5.667985819	0.001035633	0.021420701
Asah2	0.198854621	4.224236483	0.001044181	0.021556472
Tmem194	0.20670794	3.12149891	0.001045382	0.021556472
Cnr1	0.157534676	8.003132972	0.001046755	0.021556472
Ryr1	-0.130108546	5.170337326	0.001053538	0.021664702
Gpr45	-0.222231658	5.4568042	0.001069778	0.021966838
Pask	-0.207692516	3.321563311	0.001071713	0.021974756
Tmem132c	0.223583315	3.819132806	0.0010752	0.022014445
Trim39	0.135612823	4.976517119	0.001086901	0.022196807
Itga7	-0.205165827	3.489799547	0.001087235	0.022196807
Soga3	-0.154918524	7.248314913	0.001097176	0.022344064
Gm960	0.305939281	2.891973422	0.001098951	0.022344064
Phlpp2	-0.126143692	6.440822081	0.001099172	0.022344064
Glra2	-0.258181323	5.136725714	0.001108175	0.022494838
4933412E12Rik	0.266682016	2.066092158	0.001115681	0.022614855
A930024E05Rik	0.227519812	2.795238059	0.001143218	0.023095202
Slc27a3	-0.390378331	1.274037572	0.001143389	0.023095202
Vmn2r86	-0.448239041	1.971484834	0.001144262	0.023095202
Cd109	0.359896313	2.298276008	0.001149356	0.023165066
Slc38a1	0.148895329	7.541094202	0.001152118	0.0231878
Chl1	-0.174969288	8.041571202	0.00115593	0.023231567
1500015O10Rik	-0.531627952	0.997719624	0.001163284	0.023346307
Camkk2	-0.139860871	7.226626316	0.001187281	0.023794253
Prss12	-0.214695484	4.069173353	0.001213129	0.024277984
Pxylp1	0.182109047	4.922848613	0.00121749	0.024330941
Thra	-0.192547222	7.671271192	0.001226914	0.024461737
Ltbr	-0.349160882	1.839777294	0.001229191	0.024461737
Kcna1	0.156975892	7.661657994	0.001229207	0.024461737
Iqsec2	-0.149266796	6.973918598	0.001232096	0.024484896
Slc9a3	-0.541252108	0.456888389	0.001235809	0.024500013
Vat1l	-0.146849629	5.754930698	0.001237395	0.024500013
Vwa5b1	-0.420870461	1.913936403	0.001238037	0.024500013
Col11a1	-0.223931328	4.398842383	0.001245747	0.024584449
Zfp599	-0.240476359	2.392129684	0.001246408	0.024584449
Fgf5	0.215892492	3.10607543	0.001247502	0.024584449
Tchh	-0.44181001	0.66045668	0.001249854	0.024596641
Sh3rf2	0.247451829	4.21802504	0.001254124	0.024646488
Trmt61b	0.179690633	3.775628039	0.00126539	0.024820922
Slc16a13	0.257769103	2.472428301	0.001266499	0.024820922
Smc2	-0.258920144	4.226684225	0.001283044	0.025093923
Cabp1	0.155822861	6.746171802	0.001283966	0.025093923
Ssh3	-0.188305689	3.863295244	0.001289218	0.025160398
Slc35f1	-0.25918805	8.17316291	0.001290913	0.025160398
Bmpr1b	0.205959428	6.602808471	0.001301804	0.025337852
Rasa3	0.161678783	6.508228565	0.001312958	0.025519938
Wwc1	-0.16362934	6.626211005	0.001316388	0.025551616
2700081O15Rik	-0.214539731	4.268519295	0.001320426	0.025594971
Mpi	-0.147807618	4.455924792	0.001333849	0.025819896
Scg3	-0.149946837	6.402166256	0.001342586	0.025953612
Traf3	-0.126585803	6.512339999	0.001351493	0.02609025
St6gal2	-0.208291335	6.581011259	0.001361034	0.026238739
Klf8	-0.239248095	4.837381689	0.001384347	0.026651965
Itm2a	-0.308848515	5.251047516	0.001393267	0.026787358
Nkd2	-0.328810077	1.780846868	0.001402425	0.02692694
Trim62	-0.186181398	3.983613818	0.001405952	0.026958182
Aff1	0.166640662	5.850869356	0.001409251	0.026984969
Scg2	0.220487632	6.146476754	0.00142297	0.027210942
Ybx2	-0.543528635	0.20888795	0.001428824	0.027262451
Hcn3	-0.283034624	3.22716765	0.001431602	0.027262451
Mthfd2	0.297806885	2.383432634	0.001432319	0.027262451
Gdpd2	-0.437450797	1.174016901	0.001433349	0.027262451
Lamb1	-0.159782617	4.799803956	0.001436552	0.027274941
Klhl13	-0.171315301	5.734906778	0.00143785	0.027274941
Snrpe	0.215734274	2.816397766	0.001440488	0.027288499
Aph1c	0.196270803	3.48092636	0.001442567	0.027291437
Ap5b1	-0.275514982	2.388193611	0.001447981	0.027344976
Alg5	0.16180403	3.835693317	0.001449493	0.027344976
Sidt1	-0.172021492	6.30816288	0.001451178	0.027344976
Cpne9	-0.220184312	3.837362467	0.001466283	0.027592952
Slc8b1	0.277806522	2.630084979	0.001476612	0.027750523
Pcif1	0.173164127	4.435729339	0.0014905	0.027974474
Apol8	0.413972618	0.805131054	0.001502544	0.02814573
Stx16	0.119431541	6.394608714	0.001505517	0.02814573
Wnt4	-0.248699065	3.518949528	0.00150668	0.02814573
Notch2	0.145221099	6.561560856	0.001507559	0.02814573
Rad51ap2	-0.424512122	1.762717565	0.001509987	0.028154017
Adam9	0.111601409	5.994130734	0.001520429	0.028311504
Pdp1	0.198400415	7.226277444	0.001534472	0.028535549
Hunk	0.171667229	5.126795707	0.001548754	0.02876344
Acvr1c	0.18222362	5.762386401	0.001552548	0.028796213
ND4	-0.360860098	5.965677528	0.001566028	0.028981142
Marcksl1	-0.281988207	3.486623009	0.001566603	0.028981142
Hmgb3	-0.370106202	1.149894612	0.001585071	0.029284603
Cd34	-0.205355348	5.251687731	0.001591403	0.029363351
E030003E18Rik	-0.331633976	2.629371129	0.001609277	0.029654589
Stat1	0.150199748	4.725440316	0.001617326	0.029764244
2610035D17Rik	0.229460161	6.121963908	0.001620676	0.029787263
Pkn1	-0.133592869	5.393570811	0.001629591	0.029912375
Dkk2	-0.415821463	1.700458478	0.001642139	0.030103768
Asrgl1	-0.144679212	5.806894343	0.001663445	0.030454986
Foxo6	-0.220365154	3.771131898	0.001668487	0.030487788
Gm10635	-0.42413092	2.419297545	0.00167078	0.030487788
Klhl41	-0.425896189	0.696668422	0.001673783	0.030487788
Tlr7	-0.313686451	2.960455927	0.001673831	0.030487788
Zfp941	0.149882919	4.736245439	0.001679555	0.030552828
Zc3h6	0.2256982	5.842417181	0.001685494	0.030604235
Pde2a	-0.152742474	7.856156025	0.001686695	0.030604235
Dbndd1	-0.303935613	2.830601412	0.001699126	0.030790426
Reep3	0.115810661	6.051262257	0.001703665	0.030833302
Mroh8	0.333122938	1.788904056	0.001709355	0.030896868
Stat3	0.143321923	5.369513475	0.001718065	0.030969618
Hcfc1r1	-0.302652728	2.14270155	0.00171883	0.030969618
Gm11744	-0.455743907	0.70171119	0.001719928	0.030969618
Lrrc8b	0.120520888	6.642322293	0.001728449	0.031083604
Fam53b	0.188866781	7.204631548	0.001752189	0.031470644
Pafah2	0.230163159	3.011794029	0.001775711	0.031852793
B3glct	0.173359317	5.043220454	0.001778439	0.031861455
Pik3cb	0.142386182	5.958427065	0.001786156	0.031930831
Cdk19	0.129934017	7.43888216	0.001786812	0.031930831
Ndst4	-0.248827786	5.554707237	0.001811691	0.032334694
Hs3st3b1	0.380877134	1.79852457	0.001818863	0.032421917
Pdia4	-0.199293906	5.237534595	0.001822184	0.032440358
Raph1	-0.154315689	7.212954454	0.001827713	0.032498012
Tdg	0.171763241	4.373358264	0.001839419	0.032597658
Ache	-0.210644629	4.248172454	0.00183994	0.032597658
Zfp580	-0.281011941	1.852368204	0.001840209	0.032597658
Slco2a1	-0.389937286	1.048524893	0.00185844	0.032879558
Hhatl	-0.244624514	2.474556954	0.001864916	0.032953037
Col4a6	-0.344481738	1.666692312	0.001874291	0.033071904
Slc35g2	0.171688167	4.157448673	0.001877547	0.033071904
Smug1	0.169270582	3.877617476	0.001878635	0.033071904
Neat1	0.179186516	5.845686213	0.001888567	0.033205551
Slc38a5	-0.462710056	1.43512415	0.001897786	0.033326349
Ptpn14	0.201449673	5.177680096	0.001904525	0.033403347
Mtg2	-0.185204632	3.901104444	0.001911785	0.033457326
Mxi1	0.147161279	6.296526863	0.001912319	0.033457326
C1qb	-0.2642898	2.84074234	0.001916536	0.033489809
Pde3a	0.298647275	4.403066521	0.001951972	0.034067076
Epn3	-0.599564197	0.280519617	0.001958926	0.034146442
Txnrd1	0.143923927	5.53285754	0.001962287	0.034163051
Kit	0.119867544	5.627941368	0.001964728	0.034163635
Lrrc20	0.214344913	4.557985526	0.001970489	0.034221876
Zbtb25	0.158065537	5.286699338	0.00198154	0.034371724
Slc26a4	-0.262908703	2.990829458	0.001992009	0.034473591
Nexn	0.32491299	2.681076959	0.001992272	0.034473591
Med4	0.174731096	3.456850207	0.002007567	0.034695934
Foxg1	0.140286578	5.383389518	0.002024113	0.034939341
Zfp27	0.139968413	4.418553068	0.002027659	0.034958028
Angpt1	-0.258686432	4.502504998	0.002030955	0.034972347
Anks1	0.132265441	6.577770488	0.00203749	0.035042351
Cdk6	0.201806471	4.279886347	0.002057776	0.035348413
Acadm	0.15094245	4.350955925	0.002071927	0.035529646
Cited2	0.220848686	3.960194147	0.002073335	0.035529646
Fam114a1	-0.251248192	2.397764318	0.002076696	0.035544323
Anxa7	-0.129318014	5.355963031	0.00208017	0.035560889
Litaf	0.160132068	4.37381412	0.002086451	0.035625331
Arfgap2	0.141712971	5.226750161	0.002093533	0.035703293
Ccdc136	-0.15539857	5.822959493	0.002098888	0.035751643
Sgol2a	-0.397016607	1.061452871	0.002105195	0.035816082
Gal3st3	-0.182616749	4.498064749	0.002111207	0.035875353
Nmnat3	0.2983372	3.527316913	0.002120407	0.03598859
Otub2	-0.178859809	4.393816323	0.002124486	0.036014737
Gab2	-0.17722684	6.285360975	0.002175534	0.036836099
Ccdc148	-0.235340769	5.463627679	0.002197704	0.037167124
Mfsd2b	0.406250476	0.686421607	0.002255548	0.038028359
March3	0.152644055	5.185390608	0.002256617	0.038028359
Spata13	0.146690027	5.233043409	0.002256669	0.038028359
Plxdc2	-0.177885645	7.822413826	0.002280379	0.03838233
Nab1	0.147666849	6.180739348	0.002294138	0.038568154
Lrrc3	-0.291439735	2.651411985	0.002308149	0.038757779
Carhsp1	-0.17312569	4.425214953	0.002336911	0.039181845
Pard6g	0.185547678	4.234259226	0.002338926	0.039181845
Dkk3	0.154454089	7.21290864	0.002342789	0.039200281
Prima1	0.223131961	3.878784472	0.002374065	0.039676807
Vtn	-0.291191141	5.159118866	0.002393554	0.039955462
Metap1d	0.153853858	5.352232517	0.00239723	0.039961859
Erbb3	-0.294627811	3.266477192	0.00239957	0.039961859
